GMLId;ParentGMLId;Latitude;Longitude;X-coordinate;Y-coordinate;LOD;Year of construction;Year of refurbishment;Refurbishment Variant;ALKIS code;PrimaryUsageZoneType;PrimaryUsageZoneArea;SecondaryUsageZoneType;SecondaryUsageZoneArea;BuildingType;Footprint area;Total wall thermal area above ground;Total wall thermal area below ground;Total outwall area;Total shared wall area;Total roof area;Gross volume;Is Gross volume approximated?;Heated volume;Ridge/mean Height;Eaves/mean Height;Storey number;Average Storey Height;Number of households;Number of occupants;Attic Heating;Basement Heating;Basement ceiling height above ground;Surface area to volume ratio;Heated area;Mean Uvalue;Specific domestic hot water demand;Domestic hot water demand;Specific space heating demand;Yearly Heating demand;Total Yearly Heating + DHW demand;January Heating demand;February Heating demand;March Heating demand;April Heating demand;May Heating demand;June Heating demand;July Heating demand;August Heating demand;September Heating demand;October Heating demand;November Heating demand;December Heating demand;Specific space Cooling demand;Yearly Cooling demand;January Cooling demand;February Cooling demand;March Cooling demand;April Cooling demand;May Cooling demand;June Cooling demand;July Cooling demand;August Cooling demand;September Cooling demand;October Cooling demand;November Cooling demand;December Cooling demand
[-];[-];[°];[°];[?];[?];LOD;[YYYY];[YYYY];[-];[-];[-];[m²];[-];[m²];[-];[m²];[m²];[m²];[m²];[m²];[m²];[m³];[0/1];[m³];[m];[m];[-];[m];[-];[-];[-];[-];[m];[m⁻¹];[m²];[W/(m²·K)];[kWh/(m²·a)];[kWh/a];[kWh/(m²·a)];[kWh/a];[kWh/a];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh/(m²·a)];[kWh/a];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh];[kWh]
DEBW_52210005yqw;;48,77135;9,21003;515432,57;5402059,97;LOD_2;1980;;Original;31001_1010;residential;419,1;none;0,0;MFH;132,0;421,4;0,0;454,0;3,0;177,6;1407,4;false;1309,8;13,2;7,02;5;2,5;3;4;HEATED;NOT_HEATED;0,7;0,543;419,1;0,99;15,8;6639,0;99,3;41607;48246;9480;7490;5005;1735;305;1;0;0;178;2338;6223;8852;29,4;12320;3;8;66;341;1038;3018;4088;2777;866;104;9;3
DEBW_52210005z2g;;48,77162;9,21006;515434,46;5402089,27;LOD_2;1980;;Original;31001_2463;garage;30,2;none;0,0;RH;18,9;41,4;0,0;44,8;53,7;18,9;102,3;false;94,5;5,4;5,41;2;2,5;0;0;NO_ROOM;NOT_HEATED;0,4;0,808;30,2;0,98;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210005z9L;;48,77484;9,20524;515079,31;5402446,33;LOD_2;1980;;Original;31001_2723;shed;27,9;none;0,0;EFH;17,4;83,6;0,0;92,2;0,0;17,4;96,1;false;87,2;5,5;5,51;2;2,5;0;0;NO_ROOM;NOT_HEATED;0,5;1,322;27,9;0,98;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210005zEA;;48,77156;9,20631;515159,03;5402082,61;LOD_2;1980;;Original;31001_2463;garage;72,4;none;0,0;EFH;90,5;105,8;0,0;105,8;0,0;90,5;226,1;false;226,1;2,5;2,50;1;2,5;0;0;NOT_HEATED;NO_ROOM;0,0;1,269;72,4;0,72;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210005zTA;;48,77414;9,20416;515000,27;5402369,12;LOD_2;1980;;Original;31001_1010;residential;8,5;none;0,0;RH;3,1;36,5;0,0;36,5;16,1;3,1;22,8;false;22,8;7,3;7,29;3;2,4;0;0;NOT_HEATED;NO_ROOM;0,0;1,878;8,5;1,26;15,9;134,0;234,9;1985;2119;499;378;215;54;3;0;0;0;0;74;301;463;156,1;1319;2;5;27;82;163;307;357;243;105;23;4;1
DEBW_52210005zIy;;48,77467;9,20456;515029,20;5402427,54;LOD_2;1980;;Original;31001_1123;residential;116,6;commercial;81,5;RH;101,9;192,8;0,0;229,7;85,4;158,2;721,0;false;619,1;9,0;3,61;3;2,7;1;3;HEATED;NOT_HEATED;1,0;0,679;198,1;0,97;39,4;7799,0;111,4;22065;29864;5234;4004;2529;838;155;1;0;0;78;1091;3280;4856;50,7;10054;7;23;123;430;964;2240;2932;2199;927;179;24;7
DEBW_52210005zVx;;48,77301;9,20546;515095,91;5402243,44;LOD_2;1980;;Original;31001_2724;stable;10,5;none;0,0;RH;13,1;30,6;0,0;36,7;7,7;13,1;39,2;false;32,7;3,0;3,00;1;2,5;0;0;NOT_HEATED;NOT_HEATED;0,5;1,604;10,5;0,98;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210005zVK;;48,77229;9,20429;515010,55;5402163,45;LOD_2;1980;;Original;31001_1010;residential;299,3;none;0,0;RH;82,3;265,7;0,0;265,7;91,5;82,3;753,5;false;753,5;9,1;9,15;4;2,3;4;7;NOT_HEATED;NO_ROOM;0,0;0,571;299,3;1,04;15,8;4740,0;76,5;22896;27636;5552;4218;2538;724;110;1;0;0;54;1061;3471;5168;37,6;11247;3;10;85;414;1067;2576;3362;2526;1047;144;12;3
DEBW_52210005zg6;;48,77292;9,20881;515342,19;5402233,36;LOD_2;1980;;Original;31001_1010;residential;2,7;none;0,0;RH;1,5;13,9;0,0;13,9;9,0;1,5;5,7;false;5,7;3,9;3,88;2;1,9;0;0;NOT_HEATED;NO_ROOM;0,0;2,956;2,7;1,24;15,9;43,0;217,7;589;632;160;113;59;14;1;0;0;0;0;15;84;145;255,8;692;3;8;27;54;79;127;154;127;77;28;7;3
DEBW_52210005zec;;48,77185;9,21039;515458,57;5402115,75;LOD_2;1980;;Original;31001_1010;residential;16,1;none;0,0;RH;8,8;36,8;0,0;36,8;16,0;8,8;38,0;false;37,6;4,4;4,28;2;2,1;1;1;NOT_HEATED;NO_ROOM;0,0;1,429;16,1;1,09;15,9;255,0;138,5;2226;2481;571;415;228;62;8;0;0;0;3;81;331;528;108,6;1746;3;9;42;112;195;358;442;346;182;48;8;3
DEBW_52210005zhJ;;48,77296;9,20798;515281,01;5402238,73;LOD_2;1980;;Original;31001_2463;garage;16,8;none;0,0;RH;21,0;20,0;0,0;20,0;27,4;21,0;52,4;false;52,4;2,5;2,50;1;2,5;0;0;NOT_HEATED;NO_ROOM;0,0;1,182;16,8;0,76;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210005zd7;;48,77302;9,20822;515298,63;5402244,87;LOD_2;1980;;Original;31001_1010;residential;338,7;none;0,0;MFH;84,5;240,5;0,0;262,8;75,5;122,8;1123,0;true;1058,5;13,3;8,49;5;2,5;2;5;HEATED;NOT_HEATED;0,8;0,419;338,7;0,97;15,8;5365,0;84,2;28529;33894;6271;5060;3562;1330;241;2;0;0;164;1787;4242;5870;19,5;6597;1;2;15;113;476;1682;2364;1552;362;28;2;1
DEBW_52210005zmV;;48,77198;9,21021;515445,70;5402129,48;LOD_2;1980;;Original;31001_1010;residential;641,1;none;0,0;EFH;175,8;473,4;0,0;473,4;0,0;175,8;1555,8;false;1555,8;8,8;8,85;4;2,2;1;4;NOT_HEATED;NO_ROOM;0,0;0,530;641,1;0,87;15,8;10155,0;69,0;44212;54367;10017;7960;5372;1809;284;2;0;0;177;2558;6662;9372;20,7;13270;1;3;30;243;1006;3328;4557;3168;866;63;4;1
DEBW_52210005zo7;;48,77441;9,20467;515037,36;5402399,19;LOD_2;1980;;Original;31001_2463;garage;26,4;none;0,0;EFH;33,0;52,3;0,0;52,3;5,1;33,0;82,6;false;82,6;2,5;2,50;1;2,5;0;0;NOT_HEATED;NO_ROOM;0,0;1,434;26,4;0,77;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210005zsC;;48,77201;9,21079;515487,92;5402133,09;LOD_2;1980;;Original;31001_2463;garage;16,5;none;0,0;EFH;18,0;40,6;0,0;40,6;0,0;18,1;42,3;false;37,5;2,6;2,08;1;2,1;0;0;NOT_HEATED;NO_ROOM;0,0;1,814;16,5;0,84;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_522100060GB;;48,77416;9,20421;515003,83;5402370,94;LOD_2;1980;;Original;31001_2463;garage;15,8;none;0,0;RH;19,8;30,5;0,0;31,8;17,1;19,8;51,4;false;49,3;2,6;2,61;1;2,5;0;0;NO_ROOM;NOT_HEATED;0,1;1,387;15,8;0,90;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_522100060Mq;;48,77457;9,20518;515074,89;5402416,09;LOD_2;1980;;Original;31001_2463;garage;115,9;none;0,0;RH;48,3;207,6;0,0;218,7;55,8;48,3;381,6;false;362,2;7,9;7,90;3;2,5;0;0;NOT_HEATED;NOT_HEATED;0,4;0,826;115,9;1,11;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_522100060Iy;;48,77223;9,21041;515459,68;5402157,26;LOD_2;1980;;Original;31001_1010;residential;385,1;none;0,0;MFH;116,1;370,2;0,0;395,7;67,8;140,1;1288,7;false;1203,5;13,2;8,94;5;2,5;3;4;HEATED;NOT_HEATED;0,7;0,506;385,1;1,00;15,8;6100,0;96,6;37187;43287;8348;6651;4556;1649;310;2;0;0;178;2163;5533;7798;24,8;9544;2;6;42;233;747;2328;3255;2199;653;72;6;2
DEBW_522100060PQ;;48,77360;9,20805;515286,17;5402309,08;LOD_2;1980;;Original;31001_1010;residential;14,1;none;0,0;RH;8,4;45,6;0,0;53,6;31,8;9,4;56,8;false;44,1;7,3;6,23;2;2,6;1;1;NOT_HEATED;NOT_HEATED;1,0;1,257;14,1;1,15;15,9;224,0;175,3;2474;2698;642;467;256;66;6;0;0;0;1;82;362;592;151,9;2144;5;15;61;149;243;434;526;403;225;66;13;5
DEBW_522100060KX;;48,77212;9,21111;515511,56;5402145,35;LOD_2;1980;;Original;31001_2463;garage;30,0;none;0,0;EFH;45,6;75,6;0,0;86,0;0,0;52,6;154,2;false;93,8;4,7;2,97;1;2,5;0;0;NOT_HEATED;NOT_HEATED;0,5;1,195;30,0;0,80;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_522100060Py;;48,77332;9,20833;515307,14;5402278,27;LOD_2;1980;;Original;31001_2463;garage;44,9;none;0,0;RH;24,3;62,3;0,0;62,3;33,9;24,3;99,4;false;96,7;4,2;3,97;2;2,0;0;0;NOT_HEATED;NO_ROOM;0,0;1,115;44,9;0,99;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_522100060Oq;;48,77199;9,21215;515587,77;5402131,72;LOD_2;1980;;Original;31001_1010;residential;294,6;none;0,0;EFH;91,0;255,9;0,0;271,5;0,0;123,9;957,9;true;920,8;10,4;7,02;4;2,5;1;3;HEATED;NOT_HEATED;0,4;0,508;294,6;0,94;15,8;4667,0;90,7;26728;31395;5971;4768;3289;1209;228;1;0;0;135;1581;3970;5575;22,2;6530;1;3;23;139;483;1616;2281;1522;416;41;3;1
DEBW_522100060Xf;;48,77295;9,20886;515346,19;5402236,78;LOD_2;1980;;Original;31001_1010;residential;482,1;none;0,0;MFH;147,1;410,1;0,0;432,3;33,4;197,7;1581,0;false;1506,6;13,0;8,43;5;2,5;4;5;HEATED;NOT_HEATED;0,5;0,491;482,1;0,97;15,8;7636,0;92,5;44610;52246;10018;7981;5448;1929;343;2;0;0;213;2641;6672;9362;24,8;11959;2;5;45;279;956;2970;4090;2758;773;74;6;2
DEBW_522100060XU;;48,77350;9,20928;515376,26;5402298,64;LOD_2;1980;;Original;31001_1010;residential;169,3;none;0,0;EFH;71,6;198,6;0,0;229,0;0,0;108,2;593,4;false;529,0;10,9;5,76;4;2,5;1;2;HEATED;NOT_HEATED;0,9;0,689;169,3;0,93;15,8;2682,0;114,3;19345;22027;4378;3472;2348;835;152;0;0;0;84;1098;2885;4093;30,0;5080;1;4;31;148;427;1232;1696;1136;353;45;5;1
DEBW_522100060Xq;;48,77311;9,20421;515004,35;5402253,69;LOD_2;1980;;Original;31001_1010;residential;167,8;none;0,0;EFH;66,2;222,1;0,0;247,0;0,0;99,3;580,1;false;524,4;10,8;6,53;4;2,5;1;4;HEATED;NOT_HEATED;0,8;0,711;167,8;0,95;15,8;2658,0;118,8;19940;22598;4539;3588;2398;851;154;0;0;0;82;1105;2981;4241;31,9;5347;2;5;37;166;454;1288;1766;1187;384;52;5;2
DEBW_522100060ZI;;48,77583;9,20798;515280,38;5402556,87;LOD_2;1980;;Original;31001_2463;garage;84,3;none;0,0;EFH;92,6;101,7;0,0;101,7;0,0;92,6;211,1;false;211,1;2,3;2,28;1;2,3;0;0;NO_ROOM;NO_ROOM;0,0;1,359;84,3;0,74;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_522100060bU;;48,77133;9,20973;515410,52;5402057,38;LOD_2;1980;;Original;31001_2463;garage;34,0;none;0,0;EFH;42,5;65,4;0,0;70,9;0,0;42,5;115,2;false;106,3;2,7;2,71;1;2,5;0;0;NO_ROOM;NOT_HEATED;0,2;1,353;34,0;0,81;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_522100060aE;;48,77222;9,20975;515411,83;5402156,10;LOD_2;1980;;Original;31001_2463;garage;14,1;none;0,0;RH;17,6;25,6;0,0;25,8;24,2;18,3;52,0;false;44,0;3,4;2,52;1;2,5;0;0;NOT_HEATED;NOT_HEATED;0,0;1,187;14,1;0,87;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_522100060ok;;48,77169;9,20982;515417,03;5402096,87;LOD_2;1980;;Original;31001_2463;garage;15,6;none;0,0;RH;19,5;34,1;0,0;34,1;13,4;19,5;51,1;false;48,8;2,7;2,51;1;2,5;0;0;NOT_HEATED;NOT_HEATED;0,0;1,432;15,6;0,91;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_522100060yl;;48,77223;9,20972;515409,02;5402157,85;LOD_2;1980;;Original;31001_2463;garage;15,4;none;0,0;RH;19,2;36,2;0,0;41,5;16,6;20,1;64,7;false;48,2;3,8;2,93;1;2,5;0;0;NOT_HEATED;NOT_HEATED;0,4;1,248;15,4;0,93;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_5221000614V;;48,77203;9,20989;515421,51;5402135,20;LOD_2;1980;;Original;31001_1010;residential;25,9;none;0,0;EFH;14,2;76,9;0,0;76,9;10,4;21,8;78,9;false;67,9;6,3;4,75;2;2,4;1;1;NOT_HEATED;NO_ROOM;0,0;1,432;25,9;0,98;15,8;410,0;173,1;4482;4892;1066;829;521;165;22;0;0;0;8;211;671;991;62,1;1607;1;4;23;77;164;367;478;330;133;25;4;1
DEBW_522100060vu;;48,77364;9,20801;515283,46;5402313,98;LOD_2;1980;;Original;31001_1010;residential;297,7;none;0,0;MFH;74,2;256,3;0,0;263,6;44,9;108,2;948,9;true;930,4;12,7;8,88;5;2,5;2;5;HEATED;NOT_HEATED;0,2;0,470;297,7;1,00;15,8;4716,0;89,9;26779;31495;6012;4790;3271;1171;212;1;0;0;130;1577;4000;5616;23,8;7084;1;3;27;160;552;1756;2428;1648;460;45;4;1
DEBW_522100061BG;;48,77351;9,20405;514992,16;5402298,85;LOD_2;1980;;Original;31001_1010;residential;12,8;none;0,0;RH;16,0;21,8;0,0;29,2;27,4;16,0;56,3;false;39,9;3,7;3,40;1;2,5;1;1;NOT_HEATED;NOT_HEATED;0,9;1,086;12,8;0,86;15,8;202,0;139,3;1780;1982;454;331;184;50;6;0;0;0;2;65;265;422;104,4;1334;2;6;31;83;147;276;343;264;140;36;6;2
DEBW_5221000619W;;48,77220;9,20857;515324,57;5402153,88;LOD_2;1980;;Original;31001_1010;residential;304,2;none;0,0;MFH;110,6;207,8;0,0;236,6;118,7;155,9;1061,2;false;950,7;12,3;6,68;4;2,8;2;4;HEATED;NOT_HEATED;1,0;0,474;304,2;0,91;15,8;4819,0;83,3;25355;30174;5784;4562;3054;1052;187;1;0;0;103;1417;3793;5402;25,0;7594;1;4;31;183;594;1846;2542;1774;556;58;4;1
DEBW_522100061D1;;48,77270;9,20703;515211,60;5402209,45;LOD_2;1980;;Original;31001_2463;garage;34,2;none;0,0;RH;16,2;48,9;0,0;48,9;24,2;17,2;82,6;true;73,8;5,1;3,97;2;2,0;0;0;NOT_HEATED;NO_ROOM;0,0;0,997;34,2;1,02;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_522100061M1;;48,77264;9,20805;515286,74;5402202,34;LOD_2;1980;;Original;31001_2463;garage;15,0;none;0,0;EFH;18,7;39,8;0,0;43,4;8,1;19,6;56,5;false;47,0;3,3;2,75;1;2,5;0;0;NOT_HEATED;NOT_HEATED;0,2;1,445;15,0;0,84;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_5221000629z;;48,77462;9,21298;515647,78;5402424,17;LOD_2;1980;;Original;31001_1010;residential;77,5;none;0,0;EFH;126,1;106,1;0,0;153,2;0,0;136,2;476,8;false;350,7;4,8;2,52;1;3,8;1;1;HEATED;NOT_HEATED;1,0;0,871;77,5;0,79;15,8;1228,0;173,6;13454;14682;3152;2470;1590;503;65;0;0;0;27;681;2026;2939;58,4;4528;3;9;52;200;471;1078;1394;930;329;54;7;3
DEBW_522100063Wb;;48,77090;9,20823;515300,24;5402009,35;LOD_2;1980;;Original;31001_2463;garage;27,1;none;0,0;EFH;29,3;41,1;0,0;41,1;4,0;29,3;59,6;false;55,7;2,2;1,90;1;1,9;0;0;NOT_HEATED;NO_ROOM;0,0;1,674;27,1;0,75;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_5221000642o;;48,77085;9,20834;515308,44;5402003,71;LOD_2;1980;;Original;31001_2463;garage;31,7;none;0,0;RH;36,5;53,6;0,0;73,3;17,1;36,5;135,7;false;99,2;3,7;3,72;1;2,7;0;0;NO_ROOM;NOT_HEATED;1,0;1,079;31,7;0,89;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_5221000647b;;48,77086;9,20962;515402,65;5402004,64;LOD_2;1980;;Original;31001_1010;residential;334,4;none;0,0;MFH;111,6;315,6;0,0;351,6;104,8;126,8;1156,6;false;1044,9;11,6;8,30;4;2,7;2;3;HEATED;NOT_HEATED;1,0;0,510;334,4;0,99;15,8;5297,0;94,8;31694;36991;7187;5680;3832;1343;235;1;0;0;144;1817;4743;6714;27,1;9060;2;5;42;232;754;2226;3031;2083;610;68;6;2
DEBW_522100064GG;;48,77436;9,21289;515641,61;5402394,62;LOD_2;1980;;Original;31001_1010;residential;350,2;none;0,0;MFH;117,6;394,5;0,0;437,9;0,0;143,4;1211,9;false;1094,3;12,3;7,90;4;2,8;3;11;HEATED;NOT_HEATED;1,0;0,577;350,2;1,01;15,8;5547,0;103,0;36083;41630;8279;6515;4299;1439;244;1;0;0;141;1996;5426;7744;33,1;11577;3;9;69;356;1031;2814;3752;2582;846;103;9;3
DEBW_52210006GkA;;48,77294;9,20748;515244,36;5402236,18;LOD_2;1980;;Original;31001_1010;residential;360,6;none;0,0;MFH;107,6;344,4;0,0;353,7;44,9;143,7;1155,1;false;1126,7;12,8;8,59;5;2,5;3;5;HEATED;NOT_HEATED;0,3;0,524;360,6;0,99;15,8;5711,0;95,4;34409;40120;7820;6185;4144;1448;265;1;0;0;147;1939;5146;7313;27,2;9813;2;6;50;265;796;2360;3253;2272;718;82;7;2
DEBW_52210006HCZ;;48,77152;9,21291;515643,80;5402078,57;LOD_2;1980;;Original;31001_1010;residential;550,0;none;0,0;MFH;167,6;440,4;0,0;484,1;29,7;217,8;1886,5;false;1718,8;13,9;8,49;5;2,6;4;7;HEATED;NOT_HEATED;1,0;0,461;550,0;0,97;15,8;8712,0;86,9;47797;56509;10832;8579;5794;2024;357;2;0;0;210;2724;7144;10131;24,9;13690;2;7;55;325;1088;3361;4620;3173;950;99;8;2
DEBW_52210006HXy;;48,77260;9,20792;515276,56;5402198,20;LOD_2;1980;;Original;31001_1010;residential;192,3;none;0,0;EFH;142,5;172,3;0,0;218,6;27,4;163,7;743,3;false;600,8;6,5;2,71;2;2,8;1;3;HEATED;NOT_HEATED;1,0;0,706;192,3;0,84;15,8;3045,0;113,8;21878;24923;4938;3926;2650;919;158;0;0;0;98;1282;3285;4621;31,1;5973;1;4;31;170;519;1490;2011;1319;380;42;4;1
DEBW_52210006Hka;;48,77160;9,21312;515659,61;5402087,53;LOD_2;1980;;Original;31001_2463;garage;15,1;none;0,0;RH;18,9;39,2;0,0;49,7;13,9;18,9;63,7;false;47,2;3,5;3,23;1;2,5;0;0;NOT_HEATED;NOT_HEATED;0,7;1,375;15,1;0,95;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210006Hkl;;48,77298;9,20693;515204,28;5402239,70;LOD_2;1980;;Original;31001_1010;residential;316,7;none;0,0;EFH;98,9;295,0;0,0;322,7;17,9;118,8;1066,3;true;989,8;10,8;7,05;4;2,5;1;4;HEATED;NOT_HEATED;0,8;0,507;316,7;0,95;15,8;5017,0;94,3;29870;34887;6613;5311;3699;1369;258;2;0;0;161;1825;4445;6187;21,7;6861;1;3;22;143;512;1706;2424;1594;415;37;3;1
DEBW_52210006HoP;;48,77159;9,21304;515653,77;5402086,67;LOD_2;1980;;Original;31001_2463;garage;74,1;none;0,0;RH;40,6;91,9;0,0;91,9;18,7;40,6;176,1;false;176,1;4,3;4,34;2;2,2;0;0;NO_ROOM;NO_ROOM;0,0;0,983;74,1;0,97;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210006Hrk;;48,77173;9,21217;515589,18;5402102,77;LOD_2;1980;;Original;31001_2463;garage;22,5;none;0,0;RH;28,1;48,2;0,0;48,4;10,3;28,1;76,1;false;70,3;2,9;2,51;1;2,5;0;0;NOT_HEATED;NOT_HEATED;0,0;1,375;22,5;0,91;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210006Hwg;;48,77168;9,20628;515156,90;5402095,89;LOD_2;1980;;Original;31001_1010;residential;851,2;none;0,0;RH;233,9;579,1;0,0;579,1;66,5;233,9;2105,4;false;2105,4;9,0;9,00;4;2,3;11;23;NOT_HEATED;NO_ROOM;0,0;0,497;851,2;0,98;15,8;13483,0;65,9;56082;69565;13478;10314;6305;1768;240;1;0;0;132;2694;8569;12582;31,4;26760;3;14;134;815;2489;6400;8217;6119;2293;256;16;4
DEBW_52210006Hx8;;48,77266;9,20722;515225,76;5402204,96;LOD_2;1980;;Original;31001_1010;residential;9,2;none;0,0;RH;4,9;23,8;0,0;23,8;12,7;4,9;18,6;false;18,6;3,8;3,76;2;1,9;1;2;NO_ROOM;NO_ROOM;0,0;1,807;9,2;1,13;15,8;145,0;155,1;1422;1567;360;266;152;43;5;0;0;0;1;53;209;333;105,2;964;2;5;23;60;103;199;248;189;101;27;5;2
DEBW_52210006HsR;;48,77164;9,21284;515638,99;5402092,30;LOD_2;1980;;Original;31001_2463;garage;16,7;none;0,0;RH;21,0;35,1;0,0;38,7;18,4;21,0;57,7;false;52,3;2,8;2,76;1;2,5;0;0;NO_ROOM;NOT_HEATED;0,3;1,398;16,7;0,92;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210006HzN;;48,77100;9,21208;515583,35;5402020,98;LOD_2;1980;;Original;31001_2463;garage;52,8;none;0,0;EFH;28,6;87,0;0,0;87,0;0,0;28,7;116,3;false;109,5;4,3;3,83;2;1,9;0;0;NOT_HEATED;NO_ROOM;0,0;1,241;52,8;0,89;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210006I3B;;48,77179;9,20509;515069,32;5402107,48;LOD_2;1980;;Original;31001_2723;shed;21,6;none;0,0;EFH;27,1;54,7;0,0;65,7;0,0;27,1;81,1;false;67,5;3,0;3,00;1;2,5;0;0;NOT_HEATED;NOT_HEATED;0,5;1,478;21,6;0,83;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210006I25;;48,77172;9,20521;515078,21;5402100,18;LOD_2;1980;;Original;31001_2723;shed;14,5;none;0,0;RH;15,5;22,3;0,0;22,3;6,3;15,8;28,0;false;22,2;2,2;1,44;1;1,4;0;0;NOT_HEATED;NO_ROOM;0,0;1,915;14,5;0,85;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210006I8X;;48,77300;9,20667;515185,06;5402242,81;LOD_2;1980;;Original;31001_2463;garage;18,9;none;0,0;RH;23,5;37,2;0,0;37,2;13,5;23,5;58,9;false;58,9;2,5;2,50;1;2,5;0;0;NOT_HEATED;NO_ROOM;0,0;1,430;18,9;0,87;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0
DEBW_52210006I2R;;48,77203;9,20895;515352,71;5402134,65;LOD_2;1980;;Original;31001_1010;residential;581,3;none;0,0;MFH;167,8;506,2;0,0;555,9;12,4;225,2;1984,2;false;1816,4;14,5;8,85;5;2,7;4;6;HEATED;NOT_HEATED;1,0;0,478;581,3;0,98;15,8;9207,0;89,6;52057;61264;11801;9343;6305;2194;383;2;0;0;230;2971;7789;11040;26,0;15095;2;8;63;369;1225;3732;5078;3467;1031;110;9;2
DEBW_52210006I9N;;48,77206;9,21006;515434,53;5402138,97;LOD_2;1980;;Original;31001_1010;residential;5,8;none;0,0;RH;3,1;20,6;0,0;20,6;13,6;4,8;14,0;false;11,8;5,2;3,76;2;1,9;0;0;NOT_HEATED;NO_ROOM;0,0;2,034;5,8;1,18;15,9;92,0;180,7;1047;1139;273;198;108;28;2;0;0;0;0;33;153;252;163,8;949;2;7;29;67;108;190;230;177;101;31;6;2
