Surface ID;Building ID;Surface Type;Surface Construction Type;Window Ratio;Wall area (without window);Window area;Wall U-Value (without window);Window Construction Type;Window U-Value;Building Parent ID
UUID_b558cd38-b706-4a25-8fff-76733fd888f6;DEBW_52210005ela;GROUND;150;0,00;105,28;0,00;0,62;;;DEBW_52210005ela
UUID_4f6e1c56-1b0c-4499-9557-cc4959023cf9;DEBW_52210005ela;WALL;199;0,18;40,83;8,96;0,83;;2,57;DEBW_52210005ela
UUID_cbe116bb-a7ab-46e7-a541-a4ebcb168597;DEBW_52210005ela;ROOF;226;0,10;60,70;6,74;0,43;;2,57;DEBW_52210005ela
UUID_c1e9ce45-961d-4553-987f-7f9112da118b;DEBW_52210005ela;WALL;199;0,18;72,14;15,84;0,83;;2,57;DEBW_52210005ela
UUID_e64bd0fd-daa0-4ff6-a16e-5adaf8dbe34c;DEBW_52210005ela;WALL;199;0,18;35,64;7,82;0,83;;2,57;DEBW_52210005ela
UUID_6a059579-ffbe-46c0-9b5a-a75c13bfd044;DEBW_52210004ewN;WALL;199;0,18;0,21;0,05;0,83;;2,57;DEBW_52210004ewN
UUID_891598ae-e0e8-4155-ad18-372b4f67941e;DEBW_52210004ewN;WALL;199;0,18;0,00;0,00;0,83;;2,57;DEBW_52210004ewN
UUID_df1f1b76-0410-4a65-a129-f84b25ab6d9c;DEBW_52210004ewN;WALL;199;0,18;38,16;8,38;0,83;;2,57;DEBW_52210004ewN
UUID_2003fff9-1130-450b-bd9b-cd063cf67ec1;DEBW_52210004ewN;WALL;199;0,18;55,91;12,27;0,83;;2,57;DEBW_52210004ewN
UUID_47c720e5-9484-420d-bc00-660c1f79368b;DEBW_52210004ewN;WALL;199;0,18;35,08;7,70;0,83;;2,57;DEBW_52210004ewN
UUID_80cc4a51-2171-4790-9820-8002ea4a7620;DEBW_52210004ewN;WALL;199;0,18;55,66;12,22;0,83;;2,57;DEBW_52210004ewN
UUID_b702f9aa-8743-4b4f-8cda-ea19fa80f9bc;DEBW_52210004ewN;WALL;199;0,18;0,00;0,00;0,83;;2,57;DEBW_52210004ewN
UUID_e1b3ae4a-e574-4bf7-8cf8-0ab9300ad6f5;DEBW_52210004ewN;ROOF;226;0,10;49,44;5,49;0,43;;2,57;DEBW_52210004ewN
UUID_9fbade99-7828-44ec-937a-dad55fc555c5;DEBW_52210004ewN;GROUND;150;0,00;79,39;0,00;0,62;;;DEBW_52210004ewN
UUID_f47aeddf-3273-4ed9-b1bc-9510c3f7b7fe;DEBW_52210004ewN;ROOF;226;0,10;0,24;0,03;0,43;;2,57;DEBW_52210004ewN
UUID_3da2bc3b-60fe-43ec-ad36-08030937ffae;DEBW_52210004ewN;ROOF;226;0,10;52,41;5,82;0,43;;2,57;DEBW_52210004ewN
UUID_d65d9867-a96b-4506-bd49-5fbe728e90e5;DEBW_52210005xgH;WALL;199;0,18;146,54;32,17;0,83;;2,57;DEBW_52210005xgH
UUID_02f4da32-a47e-408b-b2c4-545933a92952;DEBW_52210005xgH;ROOF;100;0,00;126,18;0,00;0,40;;2,57;DEBW_52210005xgH
UUID_99e1084c-1f79-4998-95ff-ac7d9e91a468;DEBW_52210005xgH;WALL;199;0,18;92,72;20,35;0,83;;2,57;DEBW_52210005xgH
UUID_24d0a8de-9481-44a0-8b3f-f87006e8b4da;DEBW_52210005xgH;GROUND;150;0,00;126,18;0,00;0,62;;;DEBW_52210005xgH
UUID_0f517226-61a0-4f15-a8c8-3ad397ffa6d3;DEBW_52210005xgH;WALL;199;0,18;146,47;32,15;0,83;;2,57;DEBW_52210005xgH
UUID_81c3f185-df0f-4e71-8ba8-1ccfa2ff006d;DEBW_52210005xgH;WALL;199;0,18;41,21;9,05;0,83;;2,57;DEBW_52210005xgH
UUID_8e137eb2-6867-412f-bf5d-524fe9e31e9d;DEBW_52210005xgH;WALL;199;0,18;51,22;11,24;0,83;;2,57;DEBW_52210005xgH
UUID_9d73a156-8b4f-44d7-a5ab-4ff563153647;DEBW_52210003xLd;GROUND;150;0,00;22,86;0,00;0,62;;;DEBW_52210003xLd
UUID_1115bf65-fdca-48ce-b677-a5fe49ce1c8f;DEBW_52210003xLd;ROOF;226;0,10;20,61;2,29;0,43;;2,57;DEBW_52210003xLd
UUID_947e274b-451b-4fdc-9bff-24b8eb1af7b6;DEBW_52210003xLd;WALL;199;0,14;12,12;1,97;0,83;;2,57;DEBW_52210003xLd
UUID_d3b72371-8c5b-459f-836c-74ed1f817328;DEBW_52210003xLd;WALL;199;0,14;12,82;2,09;0,83;;2,57;DEBW_52210003xLd
UUID_81f45192-d734-4f29-9da0-665cc002934a;DEBW_52210003xLd;WALL;199;0,14;7,49;1,22;0,83;;2,57;DEBW_52210003xLd
UUID_1e2120d7-f371-4ac4-9579-2b34a510fcc7;DEBW_52210003xLd;WALL;199;0,14;6,79;1,11;0,83;;2,57;DEBW_52210003xLd
UUID_c6b819eb-cd30-46d0-8359-caa6ff44b4a1;DEBW_52210005zIy;WALL;199;0,27;12,59;4,66;0,83;;2,57;DEBW_52210005zIy
UUID_5ba5e97b-322e-4e3e-b72c-12d131558a96;DEBW_52210005zIy;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210005zIy
UUID_7a361617-f48c-49d4-b702-d747c5f8b869;DEBW_52210005zIy;WALL;199;0,27;2,07;0,77;0,83;;2,57;DEBW_52210005zIy
UUID_4d7a41e7-d17a-4d25-875e-0deeb166c8e1;DEBW_52210005zIy;ROOF;226;0,10;70,19;7,80;0,43;;2,57;DEBW_52210005zIy
UUID_4d71f1c1-6340-4d79-9322-b2cb0d48f0e1;DEBW_52210005zIy;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210005zIy
UUID_3dad7ec4-f652-429c-86a7-a078f9bacbe0;DEBW_52210005zIy;ROOF;226;0,10;72,21;8,02;0,43;;2,57;DEBW_52210005zIy
UUID_a15e41ca-3c4e-4da9-947b-15f43763cd5f;DEBW_52210005zIy;WALL;199;0,27;49,73;18,39;0,83;;2,57;DEBW_52210005zIy
UUID_d744fbdf-8855-46b9-be6a-ceef44212579;DEBW_52210005zIy;WALL;199;0,27;3,83;1,42;0,83;;2,57;DEBW_52210005zIy
UUID_aa3e32cf-8626-48bf-8c0f-4ddcee92b011;DEBW_52210005zIy;WALL;199;0,27;13,21;4,89;0,83;;2,57;DEBW_52210005zIy
UUID_3435da78-6991-4a41-a61f-061248d208f8;DEBW_52210005zIy;GROUND;150;0,00;101,90;0,00;0,62;;;DEBW_52210005zIy
UUID_c9ed7122-984e-4992-a582-1c34f169a106;DEBW_52210005zIy;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210005zIy
UUID_649767f9-b844-415d-a840-cab6e6c59539;DEBW_52210005zIy;WALL;199;0,27;7,87;2,91;0,83;;2,57;DEBW_52210005zIy
UUID_ffa43b5e-33e4-4598-bb7d-5db2abfb00ea;DEBW_52210005zIy;WALL;199;0,27;28,37;10,49;0,83;;2,57;DEBW_52210005zIy
UUID_f4cd1636-8a1e-4776-b0b9-d4205ec9c588;DEBW_52210005zIy;WALL;199;0,27;14,67;5,43;0,83;;2,57;DEBW_52210005zIy
UUID_022fc118-6287-4a1e-80cc-81b52cde584b;DEBW_52210005zIy;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210005zIy
UUID_103ab86d-9abf-4ae5-983d-aec068ef196a;DEBW_52210005zIy;WALL;199;0,27;21,63;8,00;0,83;;2,57;DEBW_52210005zIy
UUID_8e9d863d-81d8-4677-93b0-c02dc0a882dc;DEBW_52210005zIy;WALL;199;0,27;13,68;5,06;0,83;;2,57;DEBW_52210005zIy
UUID_80db9862-5f4a-4ed3-bef2-91628b8f1e65;DEBW_5221Us0004I;WALL;199;0,18;0,83;0,18;0,83;;2,57;DEBW_5221Us0004I
UUID_a9f3bdf1-efea-4ee3-bb61-94b667bdf6ce;DEBW_5221Us0004I;WALL;199;0,18;102,46;22,49;0,83;;2,57;DEBW_5221Us0004I
UUID_dc6388d7-4c67-4bd6-88bc-20de4a5c9064;DEBW_5221Us0004I;WALL;199;0,18;14,17;3,11;0,83;;2,57;DEBW_5221Us0004I
UUID_2e0d5255-8087-4adb-8634-091650853d63;DEBW_5221Us0004I;ROOF;226;0,10;47,30;5,26;0,43;;2,57;DEBW_5221Us0004I
UUID_88fb3369-6ff1-4a84-aae5-41ab3d46b768;DEBW_5221Us0004I;WALL;199;0,18;64,25;14,10;0,83;;2,57;DEBW_5221Us0004I
UUID_72ca36f7-528b-4cf7-9b83-b08389c1f4eb;DEBW_5221Us0004I;WALL;199;0,18;31,42;6,90;0,83;;2,57;DEBW_5221Us0004I
UUID_52a4bce2-c606-4f9c-9882-14df143b56e6;DEBW_5221Us0004I;WALL;199;0,18;66,43;14,58;0,83;;2,57;DEBW_5221Us0004I
UUID_00b6fe7c-ab51-4e74-ba84-3ccc7342bdba;DEBW_5221Us0004I;GROUND;150;0,00;52,55;0,00;0,62;;;DEBW_5221Us0004I
UUID_9cd6df11-cf55-4bf3-9579-288a8dc70cbf;DEBW_52210005MTF;WALL;199;0,27;0,58;0,22;0,83;;2,57;DEBW_52210005MTF
UUID_eea823fd-e650-4b10-8712-08dadc2a45f2;DEBW_52210005MTF;WALL;199;0,27;0,21;0,08;0,83;;2,57;DEBW_52210005MTF
UUID_69eaf49f-e542-447f-86a7-b45dfc65278a;DEBW_52210005MTF;WALL;199;0,27;0,70;0,26;0,83;;2,57;DEBW_52210005MTF
UUID_f8b77575-26a4-45e3-8e8d-426f63aad77e;DEBW_52210005MTF;ROOF;226;0,10;35,89;3,99;0,43;;2,57;DEBW_52210005MTF
UUID_80e36954-b7b1-4613-ba2c-cc82980f6ab8;DEBW_52210005MTF;GROUND;150;0,00;39,79;0,00;0,62;;;DEBW_52210005MTF
UUID_332a755a-faac-4ef1-b913-764756328808;DEBW_52210005MTF;WALL;199;0,27;14,04;5,19;0,83;;2,57;DEBW_52210005MTF
UUID_2f3c9299-ed7f-4ae0-9255-24a0959e2243;DEBW_52210005MTF;WALL;199;0,27;11,81;4,37;0,83;;2,57;DEBW_52210005MTF
UUID_3abfcb81-86e0-4f6e-aa87-396961b2ca25;DEBW_52210005MTF;WALL;199;0,27;10,85;4,01;0,83;;2,57;DEBW_52210005MTF
UUID_6e68da96-677d-488d-8e69-49b7d172e06e;DEBW_52210005eml;WALL;199;0,27;12,96;4,79;0,83;;2,57;DEBW_52210005eml
UUID_d41ae07a-a7b8-42a1-9eb1-12b535e3c8a5;DEBW_52210005eml;WALL;199;0,27;13,11;4,85;0,83;;2,57;DEBW_52210005eml
UUID_9dfbe05a-a1cc-4495-af1b-193eb51a01b5;DEBW_52210005eml;WALL;199;0,27;1,59;0,59;0,83;;2,57;DEBW_52210005eml
UUID_18ae9f03-4259-47b8-bcfc-ee5b9e654a3c;DEBW_52210005eml;GROUND;150;0,00;7,55;0,00;0,62;;;DEBW_52210005eml
UUID_aab3a93c-6573-4823-88f3-448c1849c408;DEBW_52210005eml;WALL;199;0,27;33,46;12,38;0,83;;2,57;DEBW_52210005eml
UUID_7bfe6c25-cda2-4e2b-8e4b-2f70dfb808f4;DEBW_52210005eml;ROOF;226;0,10;6,80;0,76;0,43;;2,57;DEBW_52210005eml
UUID_dd0ee86d-c549-426e-81d9-dd4790bc3406;DEBW_52220000ZiV;WALL;199;0,14;10,96;1,78;0,83;;2,57;DEBW_52220000ZiV
UUID_d913d9d6-ef88-4bbc-8b79-8dd2f2ee409f;DEBW_52220000ZiV;GROUND;150;0,00;29,14;0,00;0,62;;;DEBW_52220000ZiV
UUID_1cce03e0-f890-461c-bc5e-4a0b2f2997ee;DEBW_52220000ZiV;WALL;199;0,14;10,96;1,78;0,83;;2,57;DEBW_52220000ZiV
UUID_8214dd0c-22c7-4d34-a4e3-c051d73af6d0;DEBW_52220000ZiV;WALL;199;0,14;13,55;2,21;0,83;;2,57;DEBW_52220000ZiV
UUID_c91ed507-13fd-49cc-bda3-6e354c7aa3a9;DEBW_52220000ZiV;ROOF;94;0,00;29,14;0,00;0,43;;2,57;DEBW_52220000ZiV
UUID_7f3d26d9-0957-4a4c-bd97-bfdb621207bb;DEBW_52220000ZiV;WALL;199;0,14;13,52;2,20;0,83;;2,57;DEBW_52220000ZiV
UUID_68cc4ea5-145c-45d7-bdaf-584aadf394bb;DEBW_52210005zVx;GROUND;150;0,00;13,06;0,00;0,62;;;DEBW_52210005zVx
UUID_bb35e5ed-e6b9-4889-9011-35b0f0a7e2da;DEBW_52210005zVx;WALL;199;0,27;6,37;2,36;0,83;;2,57;DEBW_52210005zVx
UUID_e617f8d5-d5b1-4a5a-8f79-ee9d502a9f49;DEBW_52210005zVx;ROOF;226;0,10;11,75;1,31;0,43;;2,57;DEBW_52210005zVx
UUID_9955ec25-f17c-4c14-bad9-d815875bd315;DEBW_52210005zVx;WALL;199;0,27;9,98;3,69;0,83;;2,57;DEBW_52210005zVx
UUID_c25a5193-ad43-4fde-9659-d210a9c9d06d;DEBW_52210005zVx;WALL;199;0,27;0,64;0,24;0,83;;2,57;DEBW_52210005zVx
UUID_b7a63cef-7452-4f5a-9c40-004a1d5333ed;DEBW_52210005zVx;WALL;199;0,27;9,83;3,63;0,83;;2,57;DEBW_52210005zVx
UUID_dacfdb7b-65d2-4239-8772-acdd3c494375;DEBW_52210003xN2;WALL;199;0,18;9,64;2,12;0,83;;2,57;DEBW_52210003xN2
UUID_67e4df0a-e4dc-4ac0-86e8-3ce14c0b0576;DEBW_52210003xN2;GROUND;150;0,00;109,73;0,00;0,62;;;DEBW_52210003xN2
UUID_4c840869-17a0-42b7-862b-60fa2838e115;DEBW_52210003xN2;WALL;199;0,18;3,08;0,68;0,83;;2,57;DEBW_52210003xN2
UUID_0e8ee25b-5a91-4019-9948-d478e10dba20;DEBW_52210003xN2;WALL;199;0,18;9,69;2,13;0,83;;2,57;DEBW_52210003xN2
UUID_a7cb9b00-d149-4172-8933-bda769d9f856;DEBW_52210003xN2;ROOF;226;0,10;54,21;6,02;0,43;;2,57;DEBW_52210003xN2
UUID_39dfdbae-21f5-4d54-b2e7-216873346114;DEBW_52210003xN2;WALL;199;0,18;45,81;10,06;0,83;;2,57;DEBW_52210003xN2
UUID_5e100347-2999-43b5-8c9e-3e0e1c689eea;DEBW_52210003xN2;ROOF;226;0,10;55,50;6,17;0,43;;2,57;DEBW_52210003xN2
UUID_d9f3d8db-a315-4825-8eb1-f49a13659e82;DEBW_52210003xN2;WALL;199;0,18;82,13;18,03;0,83;;2,57;DEBW_52210003xN2
UUID_e367dcad-5220-488e-92c9-425e4f3e0728;DEBW_52210003xN2;WALL;199;0,18;46,03;10,10;0,83;;2,57;DEBW_52210003xN2
UUID_bb4fea78-e706-4b6a-8be5-fbc92930a208;DEBW_52210003xN2;WALL;199;0,18;39,18;8,60;0,83;;2,57;DEBW_52210003xN2
UUID_b061202b-b877-4f50-ab4a-f17e11ca426b;DEBW_52210003xN2;WALL;199;0,18;19,73;4,33;0,83;;2,57;DEBW_52210003xN2
UUID_71ec39d3-f068-4076-83bc-e047f6820e78;DEBW_52210003xN2;WALL;199;0,18;61,52;13,50;0,83;;2,57;DEBW_52210003xN2
UUID_cf820829-56da-41f0-a939-63a3e34ecea6;DEBW_52210003xN2;WALL;199;0,18;40,06;8,79;0,83;;2,57;DEBW_52210003xN2
UUID_f672c4e0-de73-4d08-bc8d-9e2224581c08;DEBW_52210006I2R;WALL;199;0,18;20,33;4,46;0,83;;2,57;DEBW_52210006I2R
UUID_edbc0abe-bc4d-4fb6-99f8-30369461041c;DEBW_52210006I2R;WALL;199;0,18;2,79;0,61;0,83;;2,57;DEBW_52210006I2R
UUID_6da42f8d-ccf9-450f-b342-e9c3545afa81;DEBW_52210006I2R;WALL;199;0,18;4,72;1,04;0,83;;2,57;DEBW_52210006I2R
UUID_d7792720-f0d2-427b-a2ff-1a1a94d4048c;DEBW_52210006I2R;WALL;199;0,18;101,83;22,35;0,83;;2,57;DEBW_52210006I2R
UUID_7520ed3b-4b94-42e8-b25d-2a1314ccfc60;DEBW_52210006I2R;ROOF;226;0,10;101,28;11,25;0,43;;2,57;DEBW_52210006I2R
UUID_d728cf0a-b7ca-4288-9748-478649cd1c51;DEBW_52210006I2R;WALL;199;0,18;6,57;1,44;0,83;;2,57;DEBW_52210006I2R
UUID_4eee0697-7772-47cc-a156-973be9f332a6;DEBW_52210006I2R;WALL;199;0,18;29,15;6,40;0,83;;2,57;DEBW_52210006I2R
UUID_e845c206-14ce-4992-8e1b-46069808b8b4;DEBW_52210006I2R;WALL;199;0,18;1,37;0,30;0,83;;2,57;DEBW_52210006I2R
UUID_114cc7e0-082f-4158-9b2e-5e99d1e432c7;DEBW_52210006I2R;WALL;199;0,18;5,05;1,11;0,83;;2,57;DEBW_52210006I2R
UUID_7b3f847a-104a-4f3a-928d-59f48e2b1e26;DEBW_52210006I2R;WALL;199;0,18;27,98;6,14;0,83;;2,57;DEBW_52210006I2R
UUID_61b8c4cc-95d5-4284-ba5b-698ccd4afe9d;DEBW_52210006I2R;WALL;199;0,18;54,78;12,02;0,83;;2,57;DEBW_52210006I2R
UUID_3c6758dc-337d-4b97-8c38-c14024ad89f9;DEBW_52210006I2R;WALL;199;0,18;3,16;0,69;0,83;;2,57;DEBW_52210006I2R
UUID_0c559437-27c0-4ad5-ae1a-c4477b28db50;DEBW_52210006I2R;WALL;199;0,18;2,77;0,61;0,83;;2,57;DEBW_52210006I2R
UUID_615cbc34-3102-4762-9215-e89cf0b91ccd;DEBW_52210006I2R;WALL;199;0,18;53,90;11,83;0,83;;2,57;DEBW_52210006I2R
UUID_bd878388-3361-43ed-977d-90373c2ebcf6;DEBW_52210006I2R;WALL;199;0,18;57,83;12,70;0,83;;2,57;DEBW_52210006I2R
UUID_27952243-8ba3-4c9c-a386-ce3aa1e1d4fc;DEBW_52210006I2R;WALL;199;0,18;78,98;17,34;0,83;;2,57;DEBW_52210006I2R
UUID_af601d93-82db-4722-a035-a091c9862753;DEBW_52210006I2R;WALL;199;0,18;4,67;1,03;0,83;;2,57;DEBW_52210006I2R
UUID_e05bad7e-f46e-4c82-a754-263215543aff;DEBW_52210006I2R;GROUND;150;0,00;167,78;0,00;0,62;;;DEBW_52210006I2R
UUID_deab7c32-0626-4728-9e77-0af9a775fa95;DEBW_52210006I2R;ROOF;226;0,10;101,37;11,26;0,43;;2,57;DEBW_52210006I2R
UUID_1a6de7d7-4071-4c85-8b54-0d33d2a463e8;DEBW_52210005xhl;WALL;199;0,14;12,79;2,08;0,83;;2,57;DEBW_52210005xhl
UUID_0ceb6c6c-942c-4be4-9db9-58f70f285346;DEBW_52210005xhl;WALL;199;0,14;19,68;3,20;0,83;;2,57;DEBW_52210005xhl
UUID_fca6fc38-4b0d-406e-a83b-e0c254548f96;DEBW_52210005xhl;ROOF;226;0,10;9,40;1,04;0,43;;2,57;DEBW_52210005xhl
UUID_76662ff3-4747-44cc-9eff-0e55cd5857ee;DEBW_52210005xhl;WALL;199;0,14;9,11;1,48;0,83;;2,57;DEBW_52210005xhl
UUID_2306b1fa-f649-4837-9f73-7f207afbf2b9;DEBW_52210005xhl;GROUND;150;0,00;9,63;0,00;0,62;;;DEBW_52210005xhl
UUID_6f16bd88-b1d6-4f4a-a2d7-5ca2c2239330;DEBW_52210005xhl;WALL;199;0,14;19,05;3,10;0,83;;2,57;DEBW_52210005xhl
UUID_f06753a2-609f-4737-a47b-29ed78c5a635;DEBW_52210005ely;WALL;199;0,14;21,14;3,44;0,83;;2,57;DEBW_52210005ely
UUID_5295e1e2-1813-420a-9daa-6997032c9ebd;DEBW_52210005ely;WALL;199;0,14;19,66;3,20;0,83;;2,57;DEBW_52210005ely
UUID_2e5fc4af-0d43-47e4-a91e-4df915660e0d;DEBW_52210005ely;ROOF;226;0,10;43,72;4,86;0,43;;2,57;DEBW_52210005ely
UUID_de88332b-2bba-4557-9ebd-7e43108bcf1a;DEBW_52210005ely;WALL;199;0,14;34,08;5,55;0,83;;2,57;DEBW_52210005ely
UUID_6fbb2d40-a873-4c33-94f5-fb81e3751d21;DEBW_52210005ely;WALL;199;0,14;19,44;3,16;0,83;;2,57;DEBW_52210005ely
UUID_e65c2aeb-2d19-4a98-b3c6-96a04cd7b4b6;DEBW_52210005ely;WALL;199;0,14;33,37;5,43;0,83;;2,57;DEBW_52210005ely
UUID_6b4549b7-d8d3-47eb-9fbe-dd4219a00525;DEBW_52210005ely;WALL;199;0,14;20,68;3,37;0,83;;2,57;DEBW_52210005ely
UUID_f0224293-71bf-4eb0-af1a-f8e76ad90462;DEBW_52210005ely;GROUND;150;0,00;74,58;0,00;0,62;;;DEBW_52210005ely
UUID_fc6505f4-3341-4934-8f1f-021053ff7635;DEBW_52210005ely;ROOF;226;0,10;39,36;4,37;0,43;;2,57;DEBW_52210005ely
UUID_a038b427-4fd6-45ca-beff-4c3809e70bdb;DEBW_52210005MTP;WALL;199;0,14;7,97;1,30;0,83;;2,57;DEBW_52210005MTP
UUID_b171ffed-32ef-403b-9bad-22fdda5859fb;DEBW_52210005MTP;GROUND;150;0,00;73,82;0,00;0,62;;;DEBW_52210005MTP
UUID_4ea52142-a2cc-40bd-9b9b-7251a7228986;DEBW_52210005MTP;WALL;199;0,14;15,33;2,50;0,83;;2,57;DEBW_52210005MTP
UUID_1bfc3229-af57-4b5c-a663-273bbca4e357;DEBW_52210005MTP;WALL;199;0,14;0,46;0,07;0,83;;2,57;DEBW_52210005MTP
UUID_ade5efe0-3efb-4216-9798-6c2202643f8f;DEBW_52210005MTP;WALL;199;0,14;13,97;2,27;0,83;;2,57;DEBW_52210005MTP
UUID_a7fe5260-3b83-433d-9cd7-e23cda24cb86;DEBW_52210005MTP;WALL;199;0,14;0,52;0,08;0,83;;2,57;DEBW_52210005MTP
UUID_6868c892-8fe0-4d7d-a858-5846b1d4eafa;DEBW_52210005MTP;WALL;199;0,14;13,62;2,22;0,83;;2,57;DEBW_52210005MTP
UUID_727ace28-c083-4798-8371-a777f1ac7a97;DEBW_52210005MTP;ROOF;94;0,00;73,82;0,00;0,43;;2,57;DEBW_52210005MTP
UUID_4764d374-3648-4649-85f7-be1ab91e2bab;DEBW_52210005MTP;WALL;199;0,14;0,82;0,13;0,83;;2,57;DEBW_52210005MTP
UUID_d4f4a1aa-6849-4eda-b7e6-a6992ff40e66;DEBW_52210005MTP;WALL;199;0,14;31,34;5,10;0,83;;2,57;DEBW_52210005MTP
UUID_edb92827-ea73-474f-8102-a138fc9cbe4b;DEBW_52210005MTP;WALL;199;0,14;4,03;0,66;0,83;;2,57;DEBW_52210005MTP
UUID_e7024b14-c3ac-40fd-8609-84f60b057bed;DEBW_52210005MTP;WALL;199;0,14;3,78;0,61;0,83;;2,57;DEBW_52210005MTP
UUID_12b63937-7ff8-431a-afff-cb65b7bd494f;DEBW_52210005MTP;WALL;199;0,14;3,09;0,50;0,83;;2,57;DEBW_52210005MTP
UUID_2bccd92b-7e92-4aed-b84f-e875eea65f6c;DEBW_52210004evV;WALL;199;0,18;50,24;11,03;0,83;;2,57;DEBW_52210004evV
UUID_e7df5749-e741-40a9-8b24-9156f868cc15;DEBW_52210004evV;WALL;199;0,18;96,87;21,26;0,83;;2,57;DEBW_52210004evV
UUID_08d8415b-cad9-4dea-b99a-fbb0e1b36696;DEBW_52210004evV;WALL;199;0,18;45,97;10,09;0,83;;2,57;DEBW_52210004evV
UUID_332d7282-941e-4983-a9fc-964419fbb251;DEBW_52210004evV;WALL;199;0,18;0,91;0,20;0,83;;2,57;DEBW_52210004evV
UUID_8c0a6f5f-18eb-40fc-9afe-7d74587565f7;DEBW_52210004evV;WALL;199;0,18;1,46;0,32;0,83;;2,57;DEBW_52210004evV
UUID_c84fae28-4bee-499d-9afe-04e9bd13714d;DEBW_52210004evV;WALL;199;0,18;54,72;12,01;0,83;;2,57;DEBW_52210004evV
UUID_e2bedfac-b96e-43f5-81e7-3a98595bfde7;DEBW_52210004evV;WALL;199;0,18;6,26;1,37;0,83;;2,57;DEBW_52210004evV
UUID_d5312f82-fda9-4e3c-89c8-c90ab110e45c;DEBW_52210004evV;WALL;199;0,18;116,97;25,68;0,83;;2,57;DEBW_52210004evV
UUID_b1f3c588-4bbb-4e03-b978-8c5d48390cc3;DEBW_52210004evV;GROUND;150;0,00;111,24;0,00;0,62;;;DEBW_52210004evV
UUID_00327487-1de8-47e7-933f-0c7783586bea;DEBW_52210004evV;ROOF;226;0,10;81,07;9,01;0,43;;2,57;DEBW_52210004evV
UUID_f5c86e87-290c-4818-be1f-299127a09453;DEBW_52210004evV;ROOF;226;0,10;68,00;7,56;0,43;;2,57;DEBW_52210004evV
UUID_ec89424b-ec1b-452c-9caf-70bb900af337;DEBW_52210006I9N;WALL;199;0,27;7,26;2,68;0,83;;2,57;DEBW_52210006I9N
UUID_05481433-7b46-4c90-ad56-a68e40455072;DEBW_52210006I9N;WALL;199;0,27;3,88;1,43;0,83;;2,57;DEBW_52210006I9N
UUID_ec60990c-8515-40ed-9b0b-d2c735d9baa0;DEBW_52210006I9N;WALL;199;0,27;3,90;1,44;0,83;;2,57;DEBW_52210006I9N
UUID_b75db857-a4d2-4255-80d9-076cf828f33e;DEBW_52210006I9N;ROOF;226;0,10;4,32;0,48;0,43;;2,57;DEBW_52210006I9N
UUID_dd86b7dc-6871-4c7f-9779-3bfebf260d3d;DEBW_52210006I9N;GROUND;150;0,00;3,12;0,00;0,62;;;DEBW_52210006I9N
UUID_8d4a3dcc-7897-4c53-ad3f-f69d7fe2c1e1;DEBW_52210006I9N;WALL;199;0,27;0,00;0,00;0,83;;2,57;DEBW_52210006I9N
UUID_266f81e3-bbc7-4863-98a1-9464a8dc3174;DEBW_52210005zVK;WALL;199;0,27;10,80;3,99;0,83;;2,57;DEBW_52210005zVK
UUID_a14dcdea-f833-4502-b6a8-af2194313ddc;DEBW_52210005zVK;WALL;199;0,27;24,49;9,06;0,83;;2,57;DEBW_52210005zVK
UUID_a8f680ee-69e5-404c-89d7-4ea32b271807;DEBW_52210005zVK;WALL;199;0,27;4,68;1,73;0,83;;2,57;DEBW_52210005zVK
UUID_3efb2504-8a54-4261-ad02-2cf4888f427c;DEBW_52210005zVK;ROOF;226;0,10;74,11;8,23;0,43;;2,57;DEBW_52210005zVK
UUID_c435b129-9677-4bfe-b3ff-126bfd7e50c1;DEBW_52210005zVK;WALL;199;0,27;4,82;1,78;0,83;;2,57;DEBW_52210005zVK
UUID_e2ba7e57-ac68-4579-a4e4-1197a31f560b;DEBW_52210005zVK;WALL;199;0,27;2,28;0,84;0,83;;2,57;DEBW_52210005zVK
UUID_fe417031-337c-4b13-b186-6e5b1a87def2;DEBW_52210005zVK;WALL;199;0,27;7,12;2,63;0,83;;2,57;DEBW_52210005zVK
UUID_926eca28-b4bc-42eb-b063-c0bc3d29a3f9;DEBW_52210005zVK;WALL;199;0,27;24,53;9,07;0,83;;2,57;DEBW_52210005zVK
UUID_1a3077ac-1ccf-4a7b-9aaa-f683e3bb4b18;DEBW_52210005zVK;WALL;199;0,27;20,74;7,67;0,83;;2,57;DEBW_52210005zVK
UUID_bfeb200d-5155-448e-99ee-8122af8efc9d;DEBW_52210005zVK;WALL;199;0,27;0,69;0,25;0,83;;2,57;DEBW_52210005zVK
UUID_7ef88e7e-8589-4ce8-b529-1477e07ed07e;DEBW_52210005zVK;WALL;199;0,27;3,41;1,26;0,83;;2,57;DEBW_52210005zVK
UUID_d31fe66d-49b9-4939-8ab6-79b04912663e;DEBW_52210005zVK;WALL;199;0,27;74,20;27,44;0,83;;2,57;DEBW_52210005zVK
UUID_a827619c-76b0-4938-a751-f00064d0c95c;DEBW_52210005zVK;WALL;199;0,27;2,52;0,93;0,83;;2,57;DEBW_52210005zVK
