hour,rc_heating_demand_kwh_h,simstadt_heating_demand_kwh_h,diff_heating_kwh_h
844,790.8060344902003,674.9000000000003,115.9060344902
845,797.6817084602941,673.5000000000005,124.18170846029363
846,809.4674482045164,678.3000000000002,131.16744820451618
847,821.1511175713348,683.5000000000003,137.65111757133445
848,815.904021068138,674.9000000000003,141.00402106813772
849,796.077999551762,656.3,139.77799955176204
850,745.7963072924107,631.8999999999999,113.89630729241082
851,691.8464941371684,610.5999999999997,81.24649413716872
852,527.1132148907953,580.8000000000001,-53.68678510920472
853,342.20571780209383,540.8999999999997,-198.69428219790592
854,250.9484773076056,554.2,-303.2515226923945
855,179.4579602726164,547.1999999999997,-367.7420397273833
856,168.76197586855486,565.8000000000001,-397.03802413144524
857,200.0478157703876,578.7000000000002,-378.65218422961254
858,308.8250022940977,608.8999999999996,-300.0749977059019
859,432.2108780599387,636.8999999999999,-204.68912194006117
860,548.5617349051598,671.1000000000005,-122.53826509484065
861,620.2180946330972,678.7000000000003,-58.481905366903106
862,669.4773984088042,678.6000000000003,-9.12260159119603
863,717.77484478509,687.9000000000001,29.874844785089863
864,738.5646500783868,679.3000000000003,59.26465007838647
865,754.5319169309232,674.1000000000004,80.43191693092285
866,793.1300360841494,692.4999999999999,100.63003608414954
867,799.5379786036377,686.0000000000002,113.5379786036375
868,814.8451950610231,689.7,125.14519506102306
869,788.5438453449591,660.0000000000001,128.54384534495898
870,803.6823069428775,670.0000000000005,133.68230694287706
871,819.7855940310989,681.0000000000003,138.78559403109853
872,804.4743848486079,664.2000000000003,140.2743848486076
873,804.9041711231243,669.9000000000004,135.0041711231239
874,758.9681222810112,664.3000000000003,94.66812228101094
875,650.3922717531387,629.4999999999998,20.89227175313897
876,526.9858184665202,621.9000000000001,-94.9141815334799
877,432.35883737858734,589.1999999999999,-156.8411626214126
878,310.4322496097837,571.3000000000003,-260.8677503902166
879,243.65934615599093,567.2000000000002,-323.5406538440092
880,195.1456232428957,545.1999999999998,-350.05437675710414
881,211.21241619666787,549.1,-337.8875838033322
882,303.08238823236894,570.3000000000002,-267.21761176763124
883,421.3385330111364,602.9999999999998,-181.66146698886337
884,502.3775246306618,617.0999999999999,-114.7224753693381
885,574.7564878901658,633.1999999999998,-58.443512109834046
886,612.8276312131259,630.2999999999997,-17.472368786873858
887,686.103216480439,665.7000000000003,20.403216480438687
888,709.9511167242255,661.0,48.95111672422547
889,732.8054065036715,662.1000000000001,70.70540650367138
890,737.9464245220418,651.6000000000001,86.34642452204162
891,742.2908817434042,645.2000000000002,97.090881743404
892,712.078598118701,611.9999999999999,100.07859811870117
893,739.3744689770126,633.6999999999998,105.6744689770128
894,733.351507672347,624.7999999999998,108.55150767234716
895,735.340525646142,624.5999999999998,110.74052564614226
896,715.3783484662026,604.6999999999997,110.67834846620292
897,708.3358171782205,600.7999999999997,107.53581717822078
898,686.4022426883189,598.2999999999997,88.10224268831917
899,612.3739147683971,574.2000000000002,38.17391476839691
900,581.2384528674128,581.0000000000001,0.23845286741266136
901,558.7344417566121,591.5,-32.765558243387886
902,530.2782635297297,586.5000000000002,-56.22173647027057
903,518.1360966917551,581.2000000000002,-63.06390330824502
904,494.3937260538013,573.7000000000002,-79.30627394619887
905,488.2314128830741,567.8000000000001,-79.56858711692598
906,491.88373577297136,552.3000000000001,-60.416264227028705
907,513.4506145457107,546.5999999999997,-33.14938545428902
908,526.6648430845449,538.4,-11.735156915455036
909,558.7803356909363,551.5,7.28033569093634
910,571.5392510803357,550.3000000000001,21.239251080335634
911,593.2513836210726,558.9000000000002,34.35138362107239
912,591.0307678903997,549.2,41.83076789039967
913,599.8023719584885,551.8000000000001,48.002371958488425
914,620.6866818168485,565.7,54.98668181684843
915,649.8675757560522,586.3000000000002,63.567575756052065
916,679.4718572318625,604.5999999999997,74.8718572318628
917,685.8040300019926,603.8999999999996,81.90403000199296
918,731.4943932615672,638.8999999999997,92.59439326156746
919,727.1512730179891,628.4999999999997,98.65127301798941
920,715.2274137171696,612.7999999999998,102.42741371716977
921,706.3181009502468,612.1999999999998,94.11810095024703
922,629.5611939226878,587.2,42.36119392268779
923,553.5366153849369,584.3,-30.763384615063046
924,417.7604946278124,545.4999999999998,-127.73950537218735
925,265.16228567800755,538.4,-273.2377143219924
926,176.2991184474049,535.9,-359.60088155259507
927,115.34319755250073,520.9000000000001,-405.55680244749936
928,130.07105266736423,521.2,-391.1289473326358
929,170.31572403686633,520.1999999999999,-349.88427596313363
930,289.8320410662328,557.5000000000002,-267.6679589337674
931,391.3407384207583,577.6000000000003,-186.25926157924192
932,484.3831781979732,602.9999999999998,-118.61682180202655
933,546.5968728178885,612.1999999999998,-65.60312718211128
934,625.8461175949622,645.4000000000002,-19.553882405038053
935,679.0117317792431,661.5000000000001,17.51173177924295
936,714.1870761375858,666.4000000000004,47.78707613758536
937,725.0343376572149,656.3,68.73433765721495
938,767.0680196364957,678.5000000000002,88.56801963649548
939,772.6201900978015,670.0000000000005,102.62019009780101
940,778.3207227968421,665.7000000000003,112.62072279684185
941,795.4268147083113,673.7000000000004,121.72681470831094
942,814.4556346406968,684.2000000000003,130.25563464069648
943,840.9235592660829,701.1999999999998,139.72355926608304
944,849.2674552611111,701.7999999999998,147.46745526111124
945,840.7638685410225,701.1999999999998,139.56386854102266
946,798.6266703254682,693.6,105.02667032546822
947,670.4842630460854,668.8000000000005,1.6842630460848795
948,508.0168823788607,625.0999999999998,-117.08311762113908
949,347.1429612989508,599.8999999999999,-252.75703870104905
950,200.60035994362292,579.2000000000002,-378.5996400563772
951,156.96226145991315,603.8999999999996,-446.93773854008646
952,174.7958100180358,622.1000000000003,-447.30418998196444
953,223.428122362766,621.0,-397.571877637234
954,320.0686593025734,632.3999999999997,-312.33134069742636
955,423.0249814043536,637.8999999999999,-214.87501859564628
956,541.7419923525065,671.9000000000004,-130.15800764749395
957,601.4345058427086,667.1000000000004,-65.66549415729173
958,651.20224131356,667.5000000000003,-16.297758686440375
959,710.9205936615688,687.5,23.420593661568773
960,753.2203781251176,695.5,57.72037812511758
961,791.3333429243418,707.1000000000003,84.23334292434151
962,824.1709084931388,717.5,106.67090849313877
963,848.8103374701229,724.3,124.51033747012298
964,865.5869984997488,725.9,139.68699849974882
965,881.3681935602069,729.7999999999998,151.56819356020708
966,888.0926216600835,728.1,159.9926216600835
967,891.3413007284538,725.1,166.24130072845378
968,909.0255576488164,735.3999999999999,173.62555764881654
969,866.4564161195972,705.2,161.25641611959713
970,802.648694454849,682.8000000000004,119.84869445484856
971,747.4515167717135,664.4000000000003,83.05151677171318
972,600.1162572586035,639.4999999999998,-39.383742741396304
973,389.7100261811604,591.6,-201.88997381883962
974,240.6780883915389,581.1000000000001,-340.42191160846124
975,142.05190520808455,565.8000000000001,-423.7480947919155
976,118.02599071770892,563.9000000000001,-445.8740092822912
977,160.30191970421149,581.5000000000001,-421.1980802957886
978,266.19179101836573,611.7999999999998,-345.6082089816341
979,428.9724754408872,666.9000000000004,-237.92752455911324
980,529.589863664213,677.3000000000002,-147.71013633578718
981,641.0491537478058,713.0000000000002,-71.95084625219442
982,733.1201333088031,742.9,-9.779866691196844
983,756.93844813564,721.9,35.03844813564001
984,810.2867712343652,737.4,72.88677123436526
985,851.0690881110105,748.7999999999997,102.26908811101077
986,872.2138216201788,747.2999999999996,124.91382162017919
987,883.1737216399213,741.9999999999999,141.17372163992138
988,914.302962639006,757.5999999999998,156.70296263900616
989,921.8383283343136,753.6999999999998,168.13832833431377
990,916.8952710503384,742.3999999999999,174.4952710503385
991,914.0116377868218,734.0999999999997,179.9116377868221
992,909.8710410035596,728.2,181.6710410035596
993,884.4584046516101,718.3000000000001,166.15840465161
994,781.4114190739356,678.7000000000003,102.7114190739353
995,663.4077865604289,665.7000000000003,-2.2922134395713556
996,567.7248363229104,649.3000000000002,-81.57516367708979
997,424.5306675273548,615.8999999999999,-191.36933247264506
998,384.7269178810416,600.5999999999998,-215.87308211895822
999,355.51005740786724,598.3999999999997,-242.8899425921325
1000,312.40008348433406,603.8999999999996,-291.4999165156656
1001,321.85195919520146,611.9999999999999,-290.1480408047984
1002,400.294053850168,633.9999999999998,-233.7059461498318
1003,496.3188133461404,650.4000000000002,-154.0811866538598
1004,570.0860982617278,655.8,-85.71390173827217
1005,620.265969787977,653.7,-33.434030212023
1006,707.8589069160479,695.0000000000001,12.858906916047772
1007,738.6729676509151,690.8999999999999,47.772967650915234
1008,736.2707059692331,666.1000000000004,70.1707059692327
1009,763.5405151131027,674.3000000000004,89.24051511310233
1010,776.1201790941855,672.5000000000005,103.620179094185
1011,808.8856759671893,691.1999999999998,117.68567596718947
1012,820.3988491862257,691.5999999999998,128.79884918622588
1013,802.3113626484088,669.0000000000005,133.31136264840836
1014,793.5707399402302,658.5999999999999,134.97073994023026
1015,786.9919585742001,651.2000000000002,135.79195857419995
1016,769.1193366798319,635.0999999999999,134.019336679832
1017,739.0391770833387,619.6,119.43917708333868
1018,693.764213703859,619.7999999999998,73.96421370385917
1019,606.0655803082694,586.2000000000002,19.865580308269273
1020,503.3304710418766,558.9000000000002,-55.56952895812361
1021,364.679305643727,553.8,-189.12069435627296
1022,201.82244340089903,514.1000000000001,-312.2775565991011
1023,74.96242869443459,480.50000000000006,-405.53757130556545
1024,52.23782680635303,483.9,-431.66217319364694
1025,49.98904787011489,470.70000000000016,-420.7109521298853
1026,107.30217982064636,466.7000000000001,-359.39782017935374
1027,215.8045546705702,490.8,-274.9954453294298
1028,321.1074740627684,521.4000000000001,-200.2925259372317
1029,403.2136146888218,541.5999999999998,-138.386385311178
1030,429.67617659369273,524.4,-94.72382340630725
1031,483.2156556696008,541.2999999999997,-58.08434433039895
1032,516.2125175294605,546.0999999999997,-29.887482470539226
1033,526.5434309504756,535.9999999999999,-9.456569049524319
1034,552.7513474661339,545.1999999999998,7.551347466134075
1035,576.8279327519069,555.3000000000002,21.527932751906746
1036,600.5628377109608,565.6,34.9628377109608
1037,596.1682403474898,553.2,42.96824034748977
1038,598.878085006343,549.7,49.17808500634294
1039,609.5362550097988,555.8000000000002,53.73625500979858
1040,605.0619523979356,548.1999999999998,56.86195239793574
1041,604.1449786400392,551.1,53.044978640039176
1042,607.5619384090345,558.6000000000003,48.961938409034246
1043,592.4945909568553,556.4000000000002,36.094590956855086
1044,600.5151198383994,582.3,18.21511983839946
1045,544.3509162721306,559.9000000000002,-15.549083727869629
1046,534.1296032632434,573.9000000000002,-39.770396736756766
1047,495.04648486560586,561.0000000000003,-65.95351513439448
1048,463.9311457586306,577.3000000000002,-113.3688542413696
1049,501.3210537732435,601.8999999999997,-100.57894622675627
1050,538.4572959306488,604.4999999999998,-66.04270406935098
1051,589.0221227441197,616.8999999999999,-27.877877255880207
1052,635.5454803018783,628.4999999999997,7.045480301878683
1053,665.8019427838996,631.4999999999998,34.30194278389979
1054,694.2012760236413,637.4999999999998,56.701276023641526
1055,699.948603702316,629.1999999999997,70.74860370231625
1056,720.9310608334611,636.6,84.33106083346104
1057,707.5300434756879,617.4,90.1300434756879
1058,709.2531971636959,613.1999999999999,96.05319716369593
1059,706.7039878220164,608.1999999999996,98.50398782201682
1060,707.7350635959826,607.2999999999996,100.43506359598302
1061,709.7115847431406,607.4999999999995,102.21158474314109
1062,706.3224975081313,602.6999999999997,103.62249750813157
1063,708.777930755022,604.4999999999998,104.27793075502223
1064,708.2184637715119,603.5999999999996,104.61846377151232
1065,677.6167603306544,584.8,92.81676033065446
1066,664.9049166731435,587.9,77.0049166731435
1067,563.2150741229168,558.7000000000003,4.5150741229165305
1068,515.4930173241139,550.7,-35.20698267588614
1069,405.9102728198669,520.1999999999999,-114.28972718013301
1070,281.4673134139956,493.9,-212.43268658600437
1071,173.02553918586196,485.6,-312.5744608141381
1072,173.7729838229715,501.8999999999999,-328.1270161770284
1073,218.82166293032824,499.5999999999999,-280.7783370696717
1074,266.96538534448973,485.4,-218.43461465551025
1075,319.3469404044176,482.7,-163.3530595955824
1076,357.2417383998952,478.3000000000001,-121.05826160010491
1077,362.7952121483127,454.90000000000026,-92.10478785168755
1078,353.7443186858923,427.19999999999965,-73.45568131410732
1079,373.682394813951,433.09999999999974,-59.41760518604872
1080,381.3848835767179,429.3999999999997,-48.01511642328177
1081,391.98169204630943,432.0999999999997,-40.11830795369025
1082,407.9276862187499,440.9,-32.97231378125008
1083,393.3885911031505,422.09999999999974,-28.711408896849264
1084,406.8201231468688,431.39999999999975,-24.57987685313094
1085,418.8698968491648,440.5999999999999,-21.730103150835134
1086,397.7016137361454,418.99999999999983,-21.29838626385441
1087,396.17487832905647,417.99999999999994,-21.825121670943474
1088,380.110449106221,403.4000000000002,-23.28955089377922
1089,300.73365217222863,356.09999999999997,-55.366347827771335
1090,206.6864467890468,337.80000000000007,-131.11355321095326
1091,77.47190771640778,313.60000000000014,-236.12809228359237
1092,0.6404449488402875,303.0999999999999,-302.4595550511596
1093,0.0,280.8000000000002,-280.8000000000002
1094,0.0,252.30000000000004,-252.30000000000004
1095,0.0,238.00000000000006,-238.00000000000006
1096,0.0,233.2000000000001,-233.2000000000001
1097,0.0,245.89999999999998,-245.89999999999998
1098,0.0,275.49999999999994,-275.49999999999994
1099,0.0,308.90000000000003,-308.90000000000003
1100,0.0,331.50000000000006,-331.50000000000006
1101,0.0,319.8000000000001,-319.8000000000001
1102,0.0,333.90000000000015,-333.90000000000015
1103,0.0,354.09999999999997,-354.09999999999997
1104,0.0,386.79999999999995,-386.79999999999995
1105,2.5702287080198216,403.50000000000017,-400.92977129198033
1106,20.094194931532243,408.00000000000017,-387.90580506846794
1107,63.53810785299398,407.60000000000025,-344.0618921470063
1108,157.785986200745,435.89999999999975,-278.11401379925474
1109,205.54827497381717,425.7999999999997,-220.25172502618256
1110,240.01039277524183,417.5999999999999,-177.58960722475808
1111,296.1211366338435,436.9999999999997,-140.87886336615622
1112,309.1720490676589,421.8999999999998,-112.72795093234089
1113,312.4744184299786,420.19999999999976,-107.72558157002118
1114,254.0656795860158,410.80000000000007,-156.73432041398428
1115,131.13910624089317,385.1999999999999,-254.0608937591067
1116,3.360230547026449,337.6000000000001,-334.23976945297363
1117,0.0,292.2000000000001,-292.2000000000001
1118,0.0,291.70000000000016,-291.70000000000016
1119,0.0,318.7000000000002,-318.7000000000002
1120,0.0,331.50000000000006,-331.50000000000006
1121,0.0,339.80000000000007,-339.80000000000007
1122,0.0,357.4,-357.4
1123,0.0,390.19999999999976,-390.19999999999976
1124,0.0,424.19999999999976,-424.19999999999976
1125,7.462422555434887,442.7000000000001,-435.2375774445652
1126,54.503739522523325,460.5000000000003,-405.99626047747694
1127,175.34831149146063,495.7,-320.3516885085394
1128,266.72356992804714,507.20000000000005,-240.4764300719529
1129,353.33750373348744,529.0999999999998,-175.76249626651236
1130,406.2197724828153,529.8999999999999,-123.68022751718456
1131,482.14620874217167,559.4000000000002,-77.25379125782854
1132,530.0172670144884,571.6000000000003,-41.582732985511825
1133,593.6795311014902,601.1999999999998,-7.520468898509648
1134,627.6662232179452,608.8999999999996,18.766223217945594
1135,645.7952592076845,607.1999999999997,38.59525920768476
1136,644.5943025350839,592.6999999999999,51.894302535083966
1137,598.9657886690893,565.3,33.66578866908935
1138,540.7386120165278,564.1,-23.36138798347224
1139,417.7484720422741,544.3999999999997,-126.65152795772565
1140,234.0032558223348,506.70000000000005,-272.6967441776652
1141,67.21553144825481,481.6999999999999,-414.48446855174507
1142,10.987350702782402,466.40000000000015,-455.41264929721774
1143,1.71750272178676,456.20000000000033,-454.48249727821354
1144,1.2024824947035753,468.2000000000001,-466.9975175052965
1145,2.881606259794623,480.70000000000005,-477.8183937402054
1146,28.41686819878904,536.6,-508.183131801211
1147,97.3762352687678,541.1999999999997,-443.8237647312319
1148,229.01205428598797,560.6000000000003,-331.5879457140123
1149,337.559650892739,574.7000000000002,-237.14034910726116
1150,463.1983194620446,619.9999999999999,-156.8016805379553
1151,540.7306417017542,632.3999999999997,-91.66935829824558
1152,615.9762932841,654.9,-38.923706715899925
1153,677.193832317347,671.7000000000005,5.49383231734646
1154,712.6975561710108,673.7000000000004,38.99755617101039
1155,760.0624817639343,691.5999999999998,68.46248176393453
1156,786.9201898577602,695.5,91.42018985776019
1157,830.9167758593263,718.6,112.3167758593263
1158,844.4524085948628,716.2999999999998,128.152408594863
1159,851.2415878244025,711.9000000000003,139.34158782440215
1160,872.5488651066894,722.8000000000002,149.7488651066892
1161,873.5468254110064,729.7999999999998,143.7468254110065
1162,807.8598796363808,716.4999999999999,91.35987963638092
1163,681.9208191662582,701.2999999999998,-19.379180833741657
1164,566.7061579983032,685.2000000000003,-118.49384200169709
1165,394.8568739243708,655.3,-260.44312607562915
1166,278.0919836908784,656.4,-378.30801630912157
1167,207.3217387255129,643.3000000000002,-435.9782612744873
1168,190.04246039901213,631.5999999999998,-441.55753960098764
1169,248.91190445827343,623.8999999999999,-374.98809554172647
1170,391.7599701467692,663.2000000000003,-271.44002985323107
1171,524.6168176068949,695.3,-170.68318239310508
1172,599.0288625163194,691.8999999999999,-92.87113748368051
1173,662.1332534491112,695.2,-33.066746550888865
1174,727.2786593078469,712.3000000000002,14.97865930784667
1175,805.0921415890081,746.9999999999995,58.09214158900852
1176,831.3988150092929,741.5,89.89881500929289
1177,843.1890633421204,729.4999999999999,113.68906334212056
1178,864.6993049101573,732.2999999999998,132.3993049101574
1179,909.7946687166532,759.2999999999998,150.49466871665334
1180,918.7554559590192,755.8999999999999,162.8554559590193
1181,957.8071398127848,780.8999999999995,176.90713981278532
1182,986.9974599681664,796.3,190.6974599681664
1183,990.302973107138,790.3,200.00297310713802
1184,997.903082667572,790.5999999999999,207.30308266757208
1185,969.1914893227166,765.4999999999994,203.6914893227172
1186,905.4360017851932,747.0999999999996,158.33600178519362
1187,800.6990115424788,745.0999999999997,55.59901154247916
1188,686.3078158838799,719.0,-32.692184116120075
1189,534.4258973137486,697.8999999999999,-163.47410268625129
1190,384.26432598015,681.3000000000003,-297.0356740198503
1191,312.81233401423503,682.8000000000004,-369.9876659857654
1192,299.5626939970928,671.8000000000005,-372.2373060029077
1193,323.96471842885364,685.8000000000003,-361.83528157114665
1194,419.4714319276751,712.6000000000003,-293.12856807232515
1195,526.2762049535314,717.0999999999999,-190.8237950464685
1196,667.5180570799231,763.4999999999997,-95.98194292007656
1197,779.4419132884916,799.3,-19.85808671150835
1198,859.303615246977,816.3000000000002,43.00361524697678
1199,889.7945403553745,802.0000000000001,87.79454035537435
1200,944.7950833603192,819.1000000000003,125.6950833603189
1201,994.631829975422,838.3000000000005,156.33182997542144
1202,1059.0476165742562,871.8999999999994,187.14761657425674
1203,1082.341909145914,872.2999999999995,210.0419091459146
1204,1102.3414333443918,874.3999999999996,227.94143334439218
1205,1090.5270452982995,851.6000000000001,238.9270452982994
1206,1077.1561525182778,834.2000000000004,242.95615251827746
1207,1083.474053862438,836.3000000000003,247.17405386243775
1208,1079.4339702938096,829.2000000000002,250.23397029380942
1209,1073.6721583340766,830.4000000000002,243.27215833407638
1210,1020.4208005454716,814.2000000000003,206.22080054547132
1211,938.2923455162688,797.6,140.6923455162688
1212,887.9092442436082,790.0999999999999,97.8092442436083
1213,815.6056954760986,784.9999999999999,30.60569547609873
1214,746.7520881153414,784.5999999999998,-37.8479118846584
1215,662.1070845888025,768.2999999999995,-106.19291541119696
1216,648.9325281549856,784.6999999999998,-135.76747184501426
1217,688.0939843406657,788.0,-99.90601565933434
1218,789.3280029487519,817.3000000000002,-27.97199705124831
1219,871.6443204018948,833.5000000000003,38.14432040189445
1220,936.450739384242,844.9000000000001,91.55073938424187
1221,985.5177935782716,851.5000000000002,134.01779357827138
1222,1025.1259757221396,857.8999999999996,167.22597572214
1223,1047.518833713926,855.1999999999996,192.31883371392632
1224,1090.9033738444948,876.0999999999999,214.8033738444949
1225,1109.0093858835016,877.3,231.70938588350168
1226,1104.5344472552251,862.2999999999995,242.23444725522563
1227,1106.786536099272,856.0999999999997,250.68653609927242
1228,1080.7973130127991,828.3000000000001,252.49731301279905
1229,1035.7785408909704,788.4,247.37854089097038
1230,1007.8716295384028,768.0999999999996,239.7716295384032
1231,997.829585541332,763.3999999999996,234.42958554133236
1232,976.142936431439,749.4999999999995,226.64293643143947
1233,955.9616774903012,738.9,217.06167749030124
1234,880.6312217734773,708.7000000000003,171.93122177347698
1235,813.3381896443872,677.3000000000002,136.038189644387
1236,789.2665630631494,671.1000000000005,118.16656306314894
1237,717.8408917814061,656.6999999999999,61.14089178140614
1238,618.741448586594,621.3000000000001,-2.5585514134061214
1239,546.6341360382435,618.3,-71.66586396175649
1240,519.6346909924883,603.0999999999998,-83.46530900751145
1241,526.54449095017,600.2999999999998,-73.75550904982981
1242,536.6013069490629,588.8,-52.198693050937095
1243,546.6570662188619,571.1000000000003,-24.442933781138322
1244,550.6007032947767,552.3000000000001,-1.6992967052233325
1245,564.5377550389942,549.7,14.837755038994146
1246,536.5832262587112,515.4000000000001,21.1832262587111
1247,531.0819421747411,505.99999999999994,25.081942174741187
1248,522.4352221493518,495.7,26.73522214935184
1249,496.7272133107167,472.30000000000007,24.42721331071664
1250,512.7097343704748,487.8000000000001,24.909734370474723
1251,508.843621856332,484.5,24.343621856331993
1252,497.4475865460056,474.1000000000001,23.347586546005516
1253,495.8054227589818,474.0000000000001,21.805422758981706
1254,505.6991848798874,484.09999999999997,21.599184879887446
1255,511.5146467044656,487.9000000000001,23.614646704465486
1256,516.2540169599397,491.4,24.854016959939713
1257,459.2992191562304,464.20000000000016,-4.90078084376978
1258,354.5639402918243,414.5000000000001,-59.93605970817583
1259,218.68253678433592,399.90000000000003,-181.2174632156641
1260,30.25002055762278,351.99999999999994,-321.74997944237714
1261,0.0,337.80000000000007,-337.80000000000007
1262,0.0,343.00000000000006,-343.00000000000006
1263,0.0,328.6000000000001,-328.6000000000001
1264,0.0,359.69999999999993,-359.69999999999993
1265,0.0,370.20000000000005,-370.20000000000005
1266,0.0,377.59999999999997,-377.59999999999997
1267,0.0,417.49999999999994,-417.49999999999994
1268,5.586995464170996,421.6999999999998,-416.11300453582885
1269,44.30427607813159,438.09999999999974,-393.79572392186816
1270,145.45393912204864,461.20000000000016,-315.74606087795155
1271,237.0392784927308,479.0000000000001,-241.9607215072693
1272,312.42896904885464,492.9,-180.47103095114534
1273,361.85082541898015,493.7,-131.84917458101984
1274,410.72604124446855,503.79999999999995,-93.07395875553141
1275,450.7070709824913,511.90000000000026,-61.19292901750896
1276,466.9272184743407,505.79999999999995,-38.87278152565926
1277,497.7931088498936,517.3,-19.506891150106355
1278,528.691401359849,531.1999999999998,-2.508598640150808
1279,539.1407132753342,528.4999999999999,10.640713275334292
1280,572.7235392721141,549.2,23.52353927211402
1281,548.0651454672524,539.4999999999998,8.565145467252592
1282,469.5796334609154,530.1999999999998,-60.62036653908444
1283,335.7659263826838,484.4,-148.63407361731618
1284,163.1631206628166,457.10000000000025,-293.93687933718365
1285,27.00260549580809,447.10000000000014,-420.09739450419204
1286,1.9368574113399868,428.39999999999964,-426.46314258865965
1287,0.0,404.60000000000025,-404.60000000000025
1288,0.0,406.7000000000003,-406.7000000000003
1289,0.0,428.8999999999997,-428.8999999999997
1290,1.1203210128206085,455.9000000000004,-454.77967898717975
1291,20.1055913663584,491.0,-470.8944086336416
1292,69.30739450109728,483.49999999999994,-414.19260549890265
1293,174.20924228368048,495.7,-321.49075771631954
1294,272.7707505078881,512.3000000000002,-239.52924949211206
1295,326.78603644521496,503.3999999999999,-176.61396355478496
1296,398.6102090683299,523.5000000000001,-124.88979093167023
1297,438.7828576296696,523.5000000000001,-84.71714237033052
1298,489.5609543347605,540.1999999999998,-50.63904566523934
1299,527.0698714616736,550.6,-23.53012853832638
1300,599.4661485901612,594.2999999999998,5.166148590161356
1301,633.8216847507166,604.8999999999996,28.921684750716963
1302,674.2508083698508,624.8999999999999,49.35080836985094
1303,702.0050520356375,634.6999999999998,67.30505203563769
1304,728.8132093668429,646.0000000000002,82.81320936684267
1305,693.7161260992967,637.7999999999998,55.91612609929689
1306,575.2575010238561,602.7999999999997,-27.542498976143634
1307,428.5064076883327,566.7,-138.19359231166737
1308,254.3895904607465,539.2999999999998,-284.91040953925335
1309,99.91145954333356,521.6,-421.6885404566665
1310,19.36305180756965,501.29999999999995,-481.9369481924303
1311,3.3396204168306025,483.2999999999999,-479.9603795831693
1312,0.1024373818643668,456.5000000000003,-456.3975626181359
1313,0.6831011498402203,480.9,-480.21689885015974
1314,7.654973665945624,515.8000000000002,-508.14502633405453
1315,44.37978739687478,549.3,-504.92021260312515
1316,151.97248700696684,565.7,-413.7275129930332
1317,276.76292947426504,578.9000000000001,-302.13707052573506
1318,371.7335712988592,584.3,-212.56642870114075
1319,455.71046728126095,596.1999999999998,-140.48953271873887
1320,495.8026794199945,582.6999999999999,-86.89732058000544
1321,544.5634339956752,590.3,-45.7365660043248
1322,589.0274430924823,600.3999999999999,-11.372556907517605
1323,630.3245830189751,612.8999999999999,17.424583018975227
1324,633.3117496055679,597.2999999999998,36.01174960556807
1325,663.1901504090977,610.4999999999998,52.690150409097896
1326,669.4854732202721,603.7999999999996,65.68547322027246
1327,650.7447625487472,580.8000000000001,69.94476254874712
1328,616.876074007904,547.5999999999998,69.27607400790419
1329,574.5566381062865,543.5999999999998,30.956638106286732
1330,502.49947565711534,520.0,-17.50052434288466
1331,323.3930767506338,463.00000000000017,-139.6069232493664
1332,109.48952511155323,406.40000000000026,-296.910474888447
1333,6.0023872520843735,373.3999999999999,-367.39761274791556
1334,0.0,324.9000000000002,-324.9000000000002
1335,0.0,318.50000000000017,-318.50000000000017
1336,0.0,347.1000000000001,-347.1000000000001
1337,0.0,339.4000000000001,-339.4000000000001
1338,0.0,370.3,-370.3
1339,0.0,407.8000000000002,-407.8000000000002
1340,0.0,424.9999999999998,-424.9999999999998
1341,0.5727810573509174,420.5999999999998,-420.02721894264886
1342,10.772021535310742,424.89999999999975,-414.127978464689
1343,47.46184563999471,430.39999999999975,-382.93815436000506
1344,119.91616521660552,433.4999999999997,-313.5838347833942
1345,199.31798522451984,445.80000000000007,-246.48201477548022
1346,278.79747318806045,468.2000000000001,-189.40252681193965
1347,356.481220938949,495.7,-139.218779061051
1348,400.31539233512353,499.6999999999999,-99.38460766487634
1349,428.2741473917793,497.49999999999994,-69.22585260822063
1350,450.79500895039536,496.7,-45.90499104960463
1351,480.3026854989746,506.6,-26.297314501025426
1352,504.584389218974,515.0000000000001,-10.41561078102609
1353,475.4991665202557,512.2000000000003,-36.700833479744574
1354,366.2092731361462,485.6,-119.39072686385384
1355,247.70612897487183,467.00000000000017,-219.29387102512834
1356,121.11176456204034,445.80000000000007,-324.68823543795975
1357,12.767375874741242,423.09999999999985,-410.33262412525863
1358,1.2754156681065634,433.69999999999976,-432.4245843318932
1359,0.0,420.89999999999975,-420.89999999999975
1360,0.0,437.2999999999997,-437.2999999999997
1361,0.0,455.60000000000036,-455.60000000000036
1362,0.6988231982906362,491.29999999999995,-490.6011768017093
1363,17.52715931534573,541.9999999999998,-524.472840684654
1364,101.07477154235212,585.8000000000001,-484.725228457648
1365,250.46379838375532,610.1999999999997,-359.7362016162444
1366,360.6431019813882,613.4999999999998,-252.85689801861156
1367,500.90011678266416,662.2000000000002,-161.299883217336
1368,575.2794228275712,665.7000000000003,-90.42057717242903
1369,666.2131903461297,696.5999999999999,-30.38680965387016
1370,742.6904531480011,723.4000000000002,19.290453148000893
1371,751.8290835218353,698.1999999999998,53.62908352183547
1372,790.2763529734642,708.7000000000003,81.57635297346394
1373,823.1045344430605,717.8,105.30453444306056
1374,819.864259896657,700.8999999999999,118.96425989665715
1375,830.9740946702625,700.4999999999998,130.47409467026273
1376,847.198577834178,706.2000000000003,140.9985778341777
