Time;Hour of the year;Hour;Ambient temperature;Daily temperature;Hourly demand;Load Duration Curve;Dhw demand
[yyyy-MM-dd HH:mm:ss];[hoy];[h];[°C];[°C];[kWh/h];[kWh/h];[kWh/h]
2005-01-15 18:00:00;354;18;0,9;2,2;914,6;1000,4;185,6
2005-01-15 19:00:00;355;19;0,2;2,2;949,4;999,9;229,6
2005-01-15 20:00:00;356;20;0,3;2,2;943,8;999,8;235,9
2005-01-15 21:00:00;357;21;-0,3;2,2;973,8;999,6;220,0
2005-01-15 22:00:00;358;22;-0,2;2,2;968,8;999,1;132,4
2005-01-15 23:00:00;359;23;0,3;2,2;946,3;999,0;83,0
2005-01-16 00:00:00;360;0;0,4;-1,2;748,1;998,9;57,4
2005-01-16 01:00:00;361;1;0,1;-1,2;764,8;994,6;31,0
2005-01-16 02:00:00;362;2;-0,5;-1,2;789,6;994,0;12,2
2005-01-16 03:00:00;363;3;-0,2;-1,2;778,8;993,2;8,8
2005-01-16 04:00:00;364;4;-0,0;-1,2;768,7;993,1;26,4
2005-01-16 05:00:00;365;5;-0,9;-1,2;810,3;992,8;66,2
2005-01-16 06:00:00;366;6;-1,1;-1,2;820,0;992,1;178,9
2005-01-16 07:00:00;367;7;-1,3;-1,2;1021,8;991,8;191,5
2005-01-16 08:00:00;368;8;-1,2;-1,2;1015,7;991,4;192,3
2005-01-16 09:00:00;369;9;-1,4;-1,2;1025,7;990,8;201,6
2005-01-16 10:00:00;370;10;0,1;-1,2;956,5;990,8;192,3
2005-01-16 11:00:00;371;11;0,5;-1,2;935,9;990,7;186,5
2005-01-16 12:00:00;372;12;1,0;-1,2;912,2;990,2;172,6
2005-01-16 13:00:00;373;13;1,4;-1,2;890,4;989,5;151,7
2005-01-16 14:00:00;374;14;1,2;-1,2;903,0;989,3;138,3
2005-01-16 15:00:00;375;15;0,3;-1,2;943,5;989,2;129,1
2005-01-16 16:00:00;376;16;-1,1;-1,2;1009,6;988,5;134,1
2005-01-16 17:00:00;377;17;-2,0;-1,2;1055,5;988,1;166,4
2005-01-16 18:00:00;378;18;-2,6;-1,2;1083,4;987,7;185,6
2005-01-16 19:00:00;379;19;-3,0;-1,2;1103,6;987,4;229,6
2005-01-16 20:00:00;380;20;-3,4;-1,2;1122,6;987,1;235,9
2005-01-16 21:00:00;381;21;-4,4;-1,2;1169,8;986,6;220,0
2005-01-16 22:00:00;382;22;-5,3;-1,2;1214,1;986,6;132,4
2005-01-16 23:00:00;383;23;-6,0;-1,2;1247,9;986,4;83,0
2005-01-17 00:00:00;384;0;-7,3;-2,6;1119,0;985,5;57,4
2005-01-17 01:00:00;385;1;-7,5;-2,6;1128,8;984,8;31,0
2005-01-17 02:00:00;386;2;-7,7;-2,6;1135,7;984,6;12,2
2005-01-17 03:00:00;387;3;-7,4;-2,6;1121,8;984,0;8,8
2005-01-17 04:00:00;388;4;-7,4;-2,6;1124,0;982,9;26,4
2005-01-17 05:00:00;389;5;-7,1;-2,6;1108,9;981,9;66,2
2005-01-17 06:00:00;390;6;-7,0;-2,6;1102,5;980,3;178,9
2005-01-17 07:00:00;391;7;-6,7;-2,6;1279,9;979,7;191,5
2005-01-17 08:00:00;392;8;-5,6;-2,6;1225,2;978,9;192,3
2005-01-17 09:00:00;393;9;-4,4;-2,6;1171,9;978,9;201,6
2005-01-17 10:00:00;394;10;-3,3;-2,6;1114,9;978,6;192,3
2005-01-17 11:00:00;395;11;-2,0;-2,6;1056,6;977,5;186,5
2005-01-17 12:00:00;396;12;-0,4;-2,6;976,9;977,2;172,6
2005-01-17 13:00:00;397;13;1,1;-2,6;908,1;976,9;151,7
2005-01-17 14:00:00;398;14;0,9;-2,6;917,6;976,8;138,3
2005-01-17 15:00:00;399;15;1,5;-2,6;889,9;976,5;129,1
2005-01-17 16:00:00;400;16;1,6;-2,6;882,5;974,1;134,1
2005-01-17 17:00:00;401;17;0,9;-2,6;913,9;973,8;166,4
2005-01-17 18:00:00;402;18;1,3;-2,6;897,3;973,0;185,6
2005-01-17 19:00:00;403;19;1,3;-2,6;895,4;972,9;229,6
2005-01-17 20:00:00;404;20;0,2;-2,6;950,7;972,3;235,9
2005-01-17 21:00:00;405;21;0,9;-2,6;916,9;972,1;220,0
2005-01-17 22:00:00;406;22;0,8;-2,6;922,1;972,1;132,4
2005-01-17 23:00:00;407;23;1,1;-2,6;906,3;970,9;83,0
2005-01-18 00:00:00;408;0;2,3;0,6;658,1;970,8;57,4
2005-01-18 01:00:00;409;1;1,6;0,6;690,7;970,0;31,0
2005-01-18 02:00:00;410;2;1,1;0,6;716,0;968,9;12,2
2005-01-18 03:00:00;411;3;1,0;0,6;718,1;968,8;8,8
2005-01-18 04:00:00;412;4;1,0;0,6;721,6;968,7;26,4
2005-01-18 05:00:00;413;5;0,9;0,6;727,3;968,4;66,2
2005-01-18 06:00:00;414;6;0,2;0,6;756,8;968,0;178,9
2005-01-18 07:00:00;415;7;-0,1;0,6;963,5;967,9;191,5
2005-01-18 08:00:00;416;8;0,3;0,6;946,6;967,7;192,3
2005-01-18 09:00:00;417;9;0,9;0,6;914,6;967,1;201,6
2005-01-18 10:00:00;418;10;0,9;0,6;916,8;967,0;192,3
2005-01-18 11:00:00;419;11;1,5;0,6;889,0;966,6;186,5
2005-01-18 12:00:00;420;12;2,0;0,6;862,8;966,6;172,6
2005-01-18 13:00:00;421;13;2,0;0,6;865,9;966,4;151,7
2005-01-18 14:00:00;422;14;1,9;0,6;866,7;965,9;138,3
2005-01-18 15:00:00;423;15;1,2;0,6;904,3;965,7;129,1
2005-01-18 16:00:00;424;16;0,9;0,6;918,6;964,7;134,1
2005-01-18 17:00:00;425;17;0,8;0,6;920,9;964,6;166,4
2005-01-18 18:00:00;426;18;-0,1;0,6;966,4;964,1;185,6
2005-01-18 19:00:00;427;19;-0,3;0,6;972,1;963,9;229,6
2005-01-18 20:00:00;428;20;-1,3;0,6;1021,9;963,8;235,9
2005-01-18 21:00:00;429;21;-1,6;0,6;1038,0;963,6;220,0
2005-01-18 22:00:00;430;22;-1,5;0,6;1032,0;963,5;132,4
2005-01-18 23:00:00;431;23;-1,3;0,6;1020,1;963,5;83,0
2005-01-19 00:00:00;432;0;-1,7;-1,4;847,6;962,9;57,4
2005-01-19 01:00:00;433;1;-2,1;-1,4;870,8;962,3;31,0
2005-01-19 02:00:00;434;2;-2,9;-1,4;908,4;962,0;12,2
2005-01-19 03:00:00;435;3;-3,5;-1,4;937,2;962,0;8,8
2005-01-19 04:00:00;436;4;-2,9;-1,4;908,8;961,5;26,4
2005-01-19 05:00:00;437;5;-2,7;-1,4;898,2;960,6;66,2
2005-01-19 06:00:00;438;6;-2,4;-1,4;881,1;960,4;178,9
2005-01-19 07:00:00;439;7;-2,6;-1,4;1082,0;960,0;191,5
2005-01-19 08:00:00;440;8;-2,1;-1,4;1059,3;959,3;192,3
2005-01-19 09:00:00;441;9;-2,1;-1,4;1058,3;959,1;201,6
2005-01-19 10:00:00;442;10;-2,4;-1,4;1072,4;958,5;192,3
2005-01-19 11:00:00;443;11;-1,4;-1,4;1026,4;958,4;186,5
2005-01-19 12:00:00;444;12;-1,0;-1,4;1006,5;958,2;172,6
2005-01-19 13:00:00;445;13;-0,4;-1,4;976,8;957,9;151,7
2005-01-19 14:00:00;446;14;0,6;-1,4;929,9;957,6;138,3
2005-01-19 15:00:00;447;15;0,3;-1,4;946,5;957,1;129,1
2005-01-19 16:00:00;448;16;0,3;-1,4;944,4;957,0;134,1
2005-01-19 17:00:00;449;17;0,6;-1,4;929,2;956,5;166,4
2005-01-19 18:00:00;450;18;-0,1;-1,4;962,3;956,3;185,6
2005-01-19 19:00:00;451;19;-0,6;-1,4;988,1;955,8;229,6
2005-01-19 20:00:00;452;20;-1,4;-1,4;1025,2;955,3;235,9
2005-01-19 21:00:00;453;21;-1,9;-1,4;1049,6;955,2;220,0
2005-01-19 22:00:00;454;22;-1,4;-1,4;1027,5;954,1;132,4
2005-01-19 23:00:00;455;23;-1,1;-1,4;1009,7;953,8;83,0
2005-01-20 00:00:00;456;0;-1,4;-0,7;832,7;953,8;57,4
2005-01-20 01:00:00;457;1;-2,1;-0,7;870,7;953,5;31,0
2005-01-20 02:00:00;458;2;-2,2;-0,7;872,2;953,0;12,2
2005-01-20 03:00:00;459;3;-3,0;-0,7;911,1;952,9;8,8
2005-01-20 04:00:00;460;4;-2,9;-0,7;904,8;952,7;26,4
2005-01-20 05:00:00;461;5;-3,0;-0,7;913,9;952,2;66,2
2005-01-20 06:00:00;462;6;-3,1;-0,7;914,4;952,0;178,9
2005-01-20 07:00:00;463;7;-3,1;-0,7;1109,4;952,0;191,5
2005-01-20 08:00:00;464;8;-3,2;-0,7;1112,7;951,8;192,3
2005-01-20 09:00:00;465;9;-2,1;-0,7;1060,4;951,7;201,6
2005-01-20 10:00:00;466;10;-1,5;-0,7;1030,0;951,5;192,3
2005-01-20 11:00:00;467;11;-0,6;-0,7;987,7;951,2;186,5
2005-01-20 12:00:00;468;12;0,2;-0,7;951,2;951,2;172,6
2005-01-20 13:00:00;469;13;0,7;-0,7;927,2;951,2;151,7
2005-01-20 14:00:00;470;14;1,2;-0,7;901,1;951,0;138,3
2005-01-20 15:00:00;471;15;1,7;-0,7;876,6;950,7;129,1
2005-01-20 16:00:00;472;16;1,4;-0,7;890,3;950,0;134,1
2005-01-20 17:00:00;473;17;1,7;-0,7;877,6;949,9;166,4
2005-01-20 18:00:00;474;18;1,4;-0,7;894,0;949,6;185,6
2005-01-20 19:00:00;475;19;0,7;-0,7;925,9;949,4;229,6
2005-01-20 20:00:00;476;20;1,0;-0,7;913,7;949,4;235,9
2005-01-20 21:00:00;477;21;0,5;-0,7;934,3;948,9;220,0
2005-01-20 22:00:00;478;22;0,3;-0,7;943,0;948,5;132,4
2005-01-20 23:00:00;479;23;0,3;-0,7;944,8;948,2;83,0
2005-01-21 00:00:00;480;0;0,3;0,2;753,4;947,4;57,4
2005-01-21 01:00:00;481;1;-0,7;0,2;802,8;947,4;31,0
2005-01-21 02:00:00;482;2;-0,7;0,2;803,1;947,2;12,2
2005-01-21 03:00:00;483;3;-1,4;0,2;835,5;946,6;8,8
2005-01-21 04:00:00;484;4;-1,4;0,2;833,3;946,5;26,4
2005-01-21 05:00:00;485;5;-1,2;0,2;826,1;946,3;66,2
2005-01-21 06:00:00;486;6;-1,5;0,2;840,0;945,1;178,9
2005-01-21 07:00:00;487;7;-1,3;0,2;1020,4;944,8;191,5
2005-01-21 08:00:00;488;8;-0,8;0,2;998,9;944,6;192,3
2005-01-21 09:00:00;489;9;-0,0;0,2;960,6;944,6;201,6
2005-01-21 10:00:00;490;10;0,7;0,2;927,1;944,4;192,3
2005-01-21 11:00:00;491;11;1,9;0,2;869,6;944,3;186,5
2005-01-21 12:00:00;492;12;1,5;0,2;885,3;944,3;172,6
2005-01-21 13:00:00;493;13;2,3;0,2;847,7;944,3;151,7
2005-01-21 14:00:00;494;14;2,4;0,2;844,1;944,2;138,3
2005-01-21 15:00:00;495;15;2,3;0,2;850,2;944,1;129,1
2005-01-21 16:00:00;496;16;2,3;0,2;849,5;943,8;134,1
2005-01-21 17:00:00;497;17;1,3;0,2;895,2;943,7;166,4
2005-01-21 18:00:00;498;18;1,1;0,2;906,3;943,5;185,6
2005-01-21 19:00:00;499;19;0,1;0,2;955,2;943,0;229,6
2005-01-21 20:00:00;500;20;0,2;0,2;947,4;943,0;235,9
2005-01-21 21:00:00;501;21;-0,7;0,2;994,0;942,9;220,0
2005-01-21 22:00:00;502;22;-1,0;0,2;1006,6;942,8;132,4
2005-01-21 23:00:00;503;23;-1,6;0,2;1038,0;942,0;83,0
2005-01-22 00:00:00;504;0;-1,9;-1,7;858,9;941,4;57,4
2005-01-22 01:00:00;505;1;-1,5;-1,7;838,9;941,3;31,0
2005-01-22 02:00:00;506;2;-1,4;-1,7;836,4;940,4;12,2
2005-01-22 03:00:00;507;3;-1,7;-1,7;848,1;940,2;8,8
2005-01-22 04:00:00;508;4;-2,1;-1,7;866,8;939,9;26,4
2005-01-22 05:00:00;509;5;-2,8;-1,7;903,6;939,4;66,2
2005-01-22 06:00:00;510;6;-3,3;-1,7;927,7;939,1;178,9
2005-01-22 07:00:00;511;7;-3,5;-1,7;1128,6;939,1;191,5
2005-01-22 08:00:00;512;8;-3,1;-1,7;1108,9;938,0;192,3
2005-01-22 09:00:00;513;9;-2,4;-1,7;1074,8;937,9;201,6
2005-01-22 10:00:00;514;10;-1,6;-1,7;1036,3;937,6;192,3
2005-01-22 11:00:00;515;11;-0,9;-1,7;1001,8;937,5;186,5
2005-01-22 12:00:00;516;12;-0,7;-1,7;990,8;937,4;172,6
2005-01-22 13:00:00;517;13;-0,1;-1,7;963,5;937,3;151,7
2005-01-22 14:00:00;518;14;-0,1;-1,7;962,9;937,2;138,3
2005-01-22 15:00:00;519;15;-0,7;-1,7;994,6;936,8;129,1
2005-01-22 16:00:00;520;16;-1,0;-1,7;1005,9;936,4;134,1
2005-01-22 17:00:00;521;17;-1,0;-1,7;1008,1;936,3;166,4
2005-01-22 18:00:00;522;18;-1,5;-1,7;1030,4;936,2;185,6
2005-01-22 19:00:00;523;19;-1,3;-1,7;1019,2;935,9;229,6
2005-01-22 20:00:00;524;20;-1,4;-1,7;1024,3;935,9;235,9
2005-01-22 21:00:00;525;21;-1,9;-1,7;1052,3;935,5;220,0
2005-01-22 22:00:00;526;22;-2,6;-1,7;1082,9;935,3;132,4
2005-01-22 23:00:00;527;23;-3,3;-1,7;1119,4;935,0;83,0
2005-01-23 00:00:00;528;0;-3,6;-1,5;940,4;934,8;57,4
2005-01-23 01:00:00;529;1;-3,6;-1,5;939,1;934,7;31,0
2005-01-23 02:00:00;530;2;-4,4;-1,5;977,5;934,3;12,2
2005-01-23 03:00:00;531;3;-3,9;-1,5;954,1;934,3;8,8
2005-01-23 04:00:00;532;4;-4,1;-1,5;964,7;933,4;26,4
2005-01-23 05:00:00;533;5;-3,7;-1,5;944,3;933,2;66,2
2005-01-23 06:00:00;534;6;-4,3;-1,5;974,1;932,4;178,9
2005-01-23 07:00:00;535;7;-4,3;-1,5;1165,6;932,0;191,5
2005-01-23 08:00:00;536;8;-3,7;-1,5;1134,7;931,8;192,3
2005-01-23 09:00:00;537;9;-2,7;-1,5;1090,1;931,6;201,6
2005-01-23 10:00:00;538;10;-1,6;-1,5;1038,1;930,2;192,3
2005-01-23 11:00:00;539;11;-0,3;-1,5;972,9;929,9;186,5
2005-01-23 12:00:00;540;12;0,5;-1,5;933,2;929,4;172,6
2005-01-23 13:00:00;541;13;1,8;-1,5;871,9;929,2;151,7
2005-01-23 14:00:00;542;14;2,0;-1,5;865,2;929,1;138,3
2005-01-23 15:00:00;543;15;1,5;-1,5;887,6;929,0;129,1
2005-01-23 16:00:00;544;16;1,3;-1,5;899,2;928,3;134,1
2005-01-23 17:00:00;545;17;0,8;-1,5;922,2;928,2;166,4
2005-01-23 18:00:00;546;18;0,5;-1,5;935,5;927,7;185,6
2005-01-23 19:00:00;547;19;0,2;-1,5;948,2;927,2;229,6
2005-01-23 20:00:00;548;20;-0,1;-1,5;965,9;927,1;235,9
2005-01-23 21:00:00;549;21;-1,0;-1,5;1006,4;927,0;220,0
2005-01-23 22:00:00;550;22;-1,5;-1,5;1029,1;926,8;132,4
2005-01-23 23:00:00;551;23;-2,3;-1,5;1067,2;926,6;83,0
2005-01-24 00:00:00;552;0;-2,1;-0,7;870,2;926,5;57,4
2005-01-24 01:00:00;553;1;-2,0;-0,7;864,5;925,9;31,0
2005-01-24 02:00:00;554;2;-2,2;-0,7;872,8;925,4;12,2
2005-01-24 03:00:00;555;3;-2,0;-0,7;865,8;925,2;8,8
2005-01-24 04:00:00;556;4;-2,9;-0,7;908,7;923,8;26,4
2005-01-24 05:00:00;557;5;-3,2;-0,7;922,5;923,8;66,2
2005-01-24 06:00:00;558;6;-2,9;-0,7;905,8;923,5;178,9
2005-01-24 07:00:00;559;7;-2,5;-0,7;1076,6;923,3;191,5
2005-01-24 08:00:00;560;8;-1,8;-0,7;1044,6;922,7;192,3
2005-01-24 09:00:00;561;9;-1,0;-0,7;1007,2;922,5;201,6
2005-01-24 10:00:00;562;10;-0,6;-0,7;988,5;922,2;192,3
2005-01-24 11:00:00;563;11;-0,2;-0,7;967,9;922,1;186,5
2005-01-24 12:00:00;564;12;0,6;-0,7;932,4;922,0;172,6
2005-01-24 13:00:00;565;13;1,0;-0,7;909,8;921,5;151,7
2005-01-24 14:00:00;566;14;1,5;-0,7;889,6;920,9;138,3
2005-01-24 15:00:00;567;15;1,3;-0,7;895,8;920,8;129,1
2005-01-24 16:00:00;568;16;1,0;-0,7;912,7;920,0;134,1
2005-01-24 17:00:00;569;17;0,7;-0,7;923,8;919,9;166,4
2005-01-24 18:00:00;570;18;0,5;-0,7;936,8;919,5;185,6
2005-01-24 19:00:00;571;19;-0,0;-0,7;960,4;919,0;229,6
2005-01-24 20:00:00;572;20;0,3;-0,7;942,9;918,6;235,9
2005-01-24 21:00:00;573;21;0,0;-0,7;957,6;918,1;220,0
2005-01-24 22:00:00;574;22;0,2;-0,7;952,0;917,6;132,4
2005-01-24 23:00:00;575;23;0,6;-0,7;930,2;917,2;83,0
2005-01-25 00:00:00;576;0;0,6;3,9;737,6;916,9;57,4
2005-01-25 01:00:00;577;1;0,1;3,9;763,3;916,9;31,0
2005-01-25 02:00:00;578;2;-0,1;3,9;771,6;916,8;12,2
2005-01-25 03:00:00;579;3;0,9;3,9;727,0;916,0;8,8
2005-01-25 04:00:00;580;4;1,2;3,9;710,0;915,8;26,4
2005-01-25 05:00:00;581;5;1,1;3,9;717,2;915,2;66,2
2005-01-25 06:00:00;582;6;1,3;3,9;708,2;915,1;178,9
2005-01-25 07:00:00;583;7;1,8;3,9;872,2;915,0;191,5
2005-01-25 08:00:00;584;8;2,2;3,9;852,9;914,6;192,3
2005-01-25 09:00:00;585;9;2,7;3,9;830,2;914,6;201,6
2005-01-25 10:00:00;586;10;3,6;3,9;786,8;914,5;192,3
2005-01-25 11:00:00;587;11;4,7;3,9;736,2;914,4;186,5
2005-01-25 12:00:00;588;12;5,4;3,9;703,2;914,1;172,6
2005-01-25 13:00:00;589;13;5,7;3,9;688,1;913,9;151,7
2005-01-25 14:00:00;590;14;6,3;3,9;659,1;913,9;138,3
2005-01-25 15:00:00;591;15;6,7;3,9;639,4;913,8;129,1
2005-01-25 16:00:00;592;16;6,6;3,9;644,8;913,7;134,1
2005-01-25 17:00:00;593;17;6,6;3,9;644,7;912,9;166,4
2005-01-25 18:00:00;594;18;6,5;3,9;647,5;912,7;185,6
2005-01-25 19:00:00;595;19;6,8;3,9;635,1;912,2;229,6
2005-01-25 20:00:00;596;20;6,3;3,9;659,9;912,0;235,9
2005-01-25 21:00:00;597;21;5,8;3,9;682,1;911,8;220,0
2005-01-25 22:00:00;598;22;5,3;3,9;703,8;911,3;132,4
2005-01-25 23:00:00;599;23;5,2;3,9;708,7;911,2;83,0
2005-01-26 00:00:00;600;0;5,4;2,4;508,2;911,1;57,4
2005-01-26 01:00:00;601;1;4,6;2,4;547,1;910,8;31,0
2005-01-26 02:00:00;602;2;3,8;2,4;586,5;910,7;12,2
2005-01-26 03:00:00;603;3;3,3;2,4;610,0;910,7;8,8
2005-01-26 04:00:00;604;4;2,7;2,4;638,6;910,3;26,4
2005-01-26 05:00:00;605;5;2,9;2,4;631,4;909,8;66,2
2005-01-26 06:00:00;606;6;2,9;2,4;631,6;909,6;178,9
2005-01-26 07:00:00;607;7;2,8;2,4;825,6;909,4;191,5
2005-01-26 08:00:00;608;8;2,4;2,4;842,9;908,8;192,3
2005-01-26 09:00:00;609;9;2,6;2,4;835,7;908,8;201,6
2005-01-26 10:00:00;610;10;2,9;2,4;821,3;908,7;192,3
2005-01-26 11:00:00;611;11;2,7;2,4;828,3;908,6;186,5
2005-01-26 12:00:00;612;12;2,7;2,4;830,7;908,5;172,6
2005-01-26 13:00:00;613;13;3,3;2,4;802,1;908,4;151,7
2005-01-26 14:00:00;614;14;3,4;2,4;797,2;908,4;138,3
2005-01-26 15:00:00;615;15;4,1;2,4;765,6;908,1;129,1
2005-01-26 16:00:00;616;16;3,0;2,4;816,8;907,4;134,1
2005-01-26 17:00:00;617;17;2,5;2,4;837,4;907,4;166,4
2005-01-26 18:00:00;618;18;1,5;2,4;886,3;907,2;185,6
2005-01-26 19:00:00;619;19;1,2;2,4;902,9;906,5;229,6
2005-01-26 20:00:00;620;20;-0,1;2,4;963,9;906,4;235,9
2005-01-26 21:00:00;621;21;-0,7;2,4;992,8;906,3;220,0
2005-01-26 22:00:00;622;22;-0,9;2,4;1001,9;906,3;132,4
2005-01-26 23:00:00;623;23;-1,2;2,4;1018,4;905,8;83,0
2005-01-27 00:00:00;624;0;-2,1;0,7;866,7;905,6;57,4
2005-01-27 01:00:00;625;1;-2,3;0,7;879,7;905,4;31,0
2005-01-27 02:00:00;626;2;-2,0;0,7;865,4;904,8;12,2
2005-01-27 03:00:00;627;3;-1,6;0,7;845,6;904,3;8,8
2005-01-27 04:00:00;628;4;-1,6;0,7;845,5;904,2;26,4
2005-01-27 05:00:00;629;5;-1,7;0,7;849,7;904,0;66,2
2005-01-27 06:00:00;630;6;-1,1;0,7;819,7;903,6;178,9
2005-01-27 07:00:00;631;7;-0,9;0,7;1001,8;903,1;191,5
2005-01-27 08:00:00;632;8;-0,4;0,7;977,2;903,0;192,3
2005-01-27 09:00:00;633;9;0,0;0,7;958,4;902,9;201,6
2005-01-27 10:00:00;634;10;1,4;0,7;894,6;902,8;192,3
2005-01-27 11:00:00;635;11;2,6;0,7;833,6;902,7;186,5
2005-01-27 12:00:00;636;12;2,8;0,7;823,6;902,7;172,6
2005-01-27 13:00:00;637;13;3,1;0,7;809,9;902,0;151,7
2005-01-27 14:00:00;638;14;3,1;0,7;810,6;901,7;138,3
2005-01-27 15:00:00;639;15;2,7;0,7;831,7;901,2;129,1
2005-01-27 16:00:00;640;16;2,9;0,7;818,3;901,1;134,1
2005-01-27 17:00:00;641;17;2,2;0,7;855,5;901,1;166,4
2005-01-27 18:00:00;642;18;1,4;0,7;890,5;900,9;185,6
2005-01-27 19:00:00;643;19;1,3;0,7;896,0;900,9;229,6
2005-01-27 20:00:00;644;20;1,2;0,7;902,7;900,6;235,9
2005-01-27 21:00:00;645;21;1,8;0,7;873,2;900,3;220,0
2005-01-27 22:00:00;646;22;2,1;0,7;858,9;900,2;132,4
2005-01-27 23:00:00;647;23;2,4;0,7;842,8;899,5;83,0
2005-01-28 00:00:00;648;0;2,3;0,2;660,4;899,2;57,4
2005-01-28 01:00:00;649;1;1,5;0,2;694,2;898,8;31,0
2005-01-28 02:00:00;650;2;1,5;0,2;695,7;898,6;12,2
2005-01-28 03:00:00;651;3;1,4;0,2;699,7;898,5;8,8
2005-01-28 04:00:00;652;4;0,9;0,2;725,2;898,2;26,4
2005-01-28 05:00:00;653;5;0,2;0,2;758,8;897,7;66,2
2005-01-28 06:00:00;654;6;0,4;0,2;746,8;897,7;178,9
2005-01-28 07:00:00;655;7;0,5;0,2;936,3;897,6;191,5
2005-01-28 08:00:00;656;8;0,5;0,2;937,3;897,3;192,3
2005-01-28 09:00:00;657;9;1,0;0,2;912,9;896,2;201,6
2005-01-28 10:00:00;658;10;1,4;0,2;894,1;896,0;192,3
2005-01-28 11:00:00;659;11;1,8;0,2;874,3;895,8;186,5
2005-01-28 12:00:00;660;12;1,9;0,2;866,5;895,7;172,6
2005-01-28 13:00:00;661;13;1,9;0,2;869,2;895,6;151,7
2005-01-28 14:00:00;662;14;1,8;0,2;874,0;895,4;138,3
2005-01-28 15:00:00;663;15;2,0;0,2;865,1;895,3;129,1
2005-01-28 16:00:00;664;16;1,0;0,2;910,7;895,2;134,1
2005-01-28 17:00:00;665;17;0,3;0,2;944,3;895,0;166,4
2005-01-28 18:00:00;666;18;-0,6;0,2;989,2;895,0;185,6
2005-01-28 19:00:00;667;19;-1,6;0,2;1036,5;894,8;229,6
2005-01-28 20:00:00;668;20;-2,4;0,2;1071,9;894,7;235,9
2005-01-28 21:00:00;669;21;-3,3;0,2;1114,9;894,6;220,0
2005-01-28 22:00:00;670;22;-4,3;0,2;1166,7;894,1;132,4
2005-01-28 23:00:00;671;23;-4,7;0,2;1185,2;894,0;83,0
2005-01-29 00:00:00;672;0;-4,9;2,6;1000,4;893,7;57,4
2005-01-29 01:00:00;673;1;-4,1;2,6;964,6;892,8;31,0
2005-01-29 02:00:00;674;2;-3,7;2,6;944,6;892,4;12,2
2005-01-29 03:00:00;675;3;-3,1;2,6;915,0;891,9;8,8
2005-01-29 04:00:00;676;4;-1,4;2,6;835,2;891,0;26,4
2005-01-29 05:00:00;677;5;-0,3;2,6;784,7;890,7;66,2
2005-01-29 06:00:00;678;6;0,1;2,6;763,8;890,5;178,9
2005-01-29 07:00:00;679;7;0,1;2,6;952,9;890,5;191,5
2005-01-29 08:00:00;680;8;0,1;2,6;953,8;890,4;192,3
2005-01-29 09:00:00;681;9;0,8;2,6;922,7;890,3;201,6
2005-01-29 10:00:00;682;10;1,6;2,6;884,2;890,3;192,3
2005-01-29 11:00:00;683;11;2,6;2,6;836,9;889,9;186,5
2005-01-29 12:00:00;684;12;2,7;2,6;829,0;889,6;172,6
2005-01-29 13:00:00;685;13;3,0;2,6;813,6;889,5;151,7
2005-01-29 14:00:00;686;14;3,3;2,6;801,6;889,3;138,3
2005-01-29 15:00:00;687;15;4,9;2,6;724,3;889,2;129,1
2005-01-29 16:00:00;688;16;5,6;2,6;691,1;889,0;134,1
2005-01-29 17:00:00;689;17;5,9;2,6;676,9;888,6;166,4
2005-01-29 18:00:00;690;18;6,3;2,6;659,2;888,6;185,6
2005-01-29 19:00:00;691;19;6,9;2,6;629,1;888,3;229,6
2005-01-29 20:00:00;692;20;8,0;2,6;576,4;887,6;235,9
2005-01-29 21:00:00;693;21;8,6;2,6;547,6;887,6;220,0
2005-01-29 22:00:00;694;22;9,6;2,6;502,2;886,7;132,4
2005-01-29 23:00:00;695;23;10,1;2,6;477,6;886,7;83,0
2005-01-30 00:00:00;696;0;10,2;10,0;278,0;886,3;57,4
2005-01-30 01:00:00;697;1;10,5;10,0;267,7;885,6;31,0
2005-01-30 02:00:00;698;2;9,9;10,0;295,5;885,3;12,2
2005-01-30 03:00:00;699;3;9,6;10,0;309,2;885,3;8,8
2005-01-30 04:00:00;700;4;9,3;10,0;321,2;885,1;26,4
2005-01-30 05:00:00;701;5;9,5;10,0;315,1;884,6;66,2
2005-01-30 06:00:00;702;6;9,1;10,0;331,7;884,2;178,9
2005-01-30 07:00:00;703;7;8,6;10,0;549,5;884,1;191,5
2005-01-30 08:00:00;704;8;8,9;10,0;533,1;883,6;192,3
2005-01-30 09:00:00;705;9;9,1;10,0;525,0;883,4;201,6
2005-01-30 10:00:00;706;10;9,0;10,0;526,9;883,4;192,3
2005-01-30 11:00:00;707;11;9,8;10,0;490,2;883,0;186,5
2005-01-30 12:00:00;708;12;10,3;10,0;468,9;882,7;172,6
2005-01-30 13:00:00;709;13;10,1;10,0;476,2;882,5;151,7
2005-01-30 14:00:00;710;14;9,7;10,0;495,7;882,5;138,3
2005-01-30 15:00:00;711;15;10,1;10,0;475,6;882,1;129,1
2005-01-30 16:00:00;712;16;10,3;10,0;467,3;882,0;134,1
2005-01-30 17:00:00;713;17;10,4;10,0;462,7;881,9;166,4
2005-01-30 18:00:00;714;18;10,5;10,0;458,8;881,8;185,6
2005-01-30 19:00:00;715;19;10,9;10,0;437,3;881,2;229,6
2005-01-30 20:00:00;716;20;10,6;10,0;451,4;881,1;235,9
2005-01-30 21:00:00;717;21;11,3;10,0;420,7;881,0;220,0
