Building ID,Building ID [filename],Thermal class,Thermal class index,Thermal capacitance [J/m2K],Annual Solar Gains [kWh],Annual Heating Demand Sim [kWh],Annual Cooling Demand Sim [kWh],Heated area [m2],Internal gains [W/m2],Usage type
DEBW_52210004f3W,DEBW_52210004f3W,medium,3,165000,19405.33579910877,23869.24777630806,3055.287381844683,211.9,4.2,residential
DEBW_52210004fK1,DEBW_52210004fK1,medium,3,165000,21422.368307742086,25810.231512621856,3486.7093281283737,272.8,4.2,residential
DEBW_52210004fgD,DEBW_52210004fgD,medium,3,165000,17515.91826204892,21364.726416142374,2775.361673887727,205.6,4.2,residential
DEBW_52210004xfl,DEBW_52210004xfl,medium,3,165000,26910.08590402877,32952.80769485038,4388.746257213428,401.0,4.2,residential
DEBW_52210004xqq,DEBW_52210004xqq,medium,3,165000,22278.287320110463,29882.138672846846,4211.2066618625795,551.2,4.2,residential
DEBW_52210004xrI,DEBW_52210004xrI,medium,3,165000,19626.924945599963,23639.52674789998,3460.3617526054204,297.4,4.2,residential
DEBW_52210004xsG,DEBW_52210004xsG,medium,3,165000,11785.233625169258,16544.108645051063,1701.2565190406535,162.4,4.2,residential
DEBW_52210004xx4,DEBW_52210004xx4,medium,3,165000,21391.145173102643,21108.0331356447,4064.056938909655,245.4,4.2,residential
DEBW_52210004y9B,DEBW_52210004y9B,medium,3,165000,24941.92244445569,30626.546090516742,4183.258224183664,388.6,4.2,residential
DEBW_52210004yBG,DEBW_52210004yBG,medium,3,165000,34078.09947530279,43206.50384162094,5547.83446568777,541.5,4.2,residential
DEBW_52210004ylt,DEBW_52210004ylt,medium,3,165000,27974.00822274618,38159.661998387455,4766.727882559893,586.1,4.2,residential
DEBW_52210004yr8,DEBW_52210004yr8,medium,3,165000,17304.93766724302,21120.873657515087,2715.7261845276253,202.2,4.2,residential
DEBW_52210004zAp,DEBW_52210004zAp,medium,3,165000,9630.922495091016,13025.039087226003,1625.7912914192902,155.0,4.2,residential
DEBW_52210004zCV,DEBW_52210004zCV,medium,3,165000,6907.137114776211,4538.160685299473,1848.5621949768845,52.4,4.2,residential
DEBW_52210004zDV,DEBW_52210004zDV,medium,3,165000,13736.9997737071,18637.476541595195,2096.4265930420092,191.0,4.2,residential
DEBW_52210004zE4,DEBW_52210004zE4,medium,3,165000,15163.148646810112,17432.138856301888,2727.7805398495884,213.3,4.2,residential
DEBW_52210004zH7,DEBW_52210004zH7,medium,3,165000,18191.290064709574,23111.76877004863,3137.3616851591582,301.4,4.2,residential
DEBW_52210004zVF,DEBW_52210004zVF,medium,3,165000,34556.74061388688,44756.67041169667,5663.6018141705,578.0,4.2,residential
DEBW_52210004zyP,DEBW_52210004zyP,medium,3,165000,25647.324468288527,31711.811902746398,4310.731227408547,412.4,4.2,residential
DEBW_522100050H1,DEBW_522100050H1,medium,3,165000,5276.787656212549,6660.67327790815,840.7744806180065,53.9,4.2,residential
DEBW_522100050Oj,DEBW_522100050Oj,medium,3,165000,15459.624756056734,17813.176316206424,2829.2224510679516,216.4,4.2,residential
DEBW_522100050uW,DEBW_522100050uW,medium,3,165000,17832.214847216746,23813.55918648184,3115.7050044796943,367.1,4.2,residential
DEBW_522100050wu,DEBW_522100050wu,medium,3,165000,26663.637428920247,34233.393923906406,4422.650484052531,430.5,4.2,residential
DEBW_522100050y5,DEBW_522100050y5,medium,3,165000,19442.79933768678,23740.82458054428,3112.6783735585204,244.4,4.2,residential
DEBW_5221000518C,DEBW_5221000518C,medium,3,165000,24230.762605506352,38198.50529309487,3412.628463998436,548.3,4.2,residential
DEBW_522100051DN,DEBW_522100051DN,medium,3,165000,11914.681802130603,13869.406983715277,2192.040560095872,163.8,4.2,residential
DEBW_522100051Hd,DEBW_522100051Hd,medium,3,165000,11759.461690035329,14739.605744663444,2737.608791543911,311.1,4.2,residential
DEBW_522100053Xz,DEBW_522100053Xz,medium,3,165000,5183.492781408209,5205.064152851726,971.9451593284996,69.2,4.2,residential
DEBW_522100054BV,DEBW_522100054BV,medium,3,165000,15487.885254220866,17583.81334260365,2899.2682272543907,216.2,4.2,residential
DEBW_522100054Ih,DEBW_522100054Ih,medium,3,165000,32437.13479363608,44172.40038877885,5730.330129799433,697.1,4.2,residential
DEBW_52210005J24,DEBW_52210005J24,medium,3,165000,31268.79814427989,39834.754709918496,5290.4911841937355,559.7,4.2,residential
DEBW_52210005JLO,DEBW_52210005JLO,medium,3,165000,19770.362507812733,24155.008675367717,3125.335558733719,251.3,4.2,residential
DEBW_52210005JMk,DEBW_52210005JMk,medium,3,165000,15975.579407990908,24409.17067417801,2172.444315717961,255.3,4.2,residential
DEBW_52210005JOp,DEBW_52210005JOp,medium,3,165000,21505.289399388854,26726.79631849114,3766.543308146051,371.7,4.2,residential
DEBW_52210005JfZ,DEBW_52210005JfZ,medium,3,165000,25843.207581519597,32927.29166655312,4197.3663447307745,400.9,4.2,residential
