Tzone_luft,Q_heiz,Q_kuehl,Q_soltr
°C,kWh,kWh,kWh
20.0,7.569703949246201,0.0,0.0
20.0,7.71270763322732,0.0,0.0
20.0,7.852749764433319,0.0,0.0
20.0,7.961605739924997,0.0,0.0
18.0,3.7130698738243924,0.0,0.0
16.0,2.4227476320227286,0.0,0.0
16.0,2.974147287384217,0.0,0.0
16.0,3.3727597129394575,0.0,0.0
16.0,3.693468846567921,0.0,0.0
16.0,3.9721149342768167,0.0,0.0
16.0,4.224740410482538,0.0,0.0
18.0,8.80300890328972,0.0,0.0
20.0,9.559527223678232,0.0,2.759318090907292
20.0,8.261670439100651,0.0,5.229264243260858
20.0,8.310326494596996,0.0,2.641847264637599
20.0,8.213902617805854,0.0,1.9784343781437166
20.0,8.247216430706782,0.0,1.3225928766110036
20.0,7.8135403190504435,0.0,2.10761134758476
20.0,7.225405739184344,0.0,3.397657679023748
20.0,6.649518717908213,0.0,4.441936241160007
20.0,6.826312025190523,0.0,2.9838086787106577
20.0,7.706135621958205,0.0,0.0
20.0,8.020386112803155,0.0,0.0
20.0,8.19991494596847,0.0,0.0
20.0,8.32519418662992,0.0,0.0
20.0,8.429493989087138,0.0,0.0
20.0,8.536363955834313,0.0,0.0
20.0,8.678104715142277,0.0,0.0
18.0,4.469525621687975,0.0,0.0
16.0,3.2108552166044197,0.0,0.0
16.0,3.771712662695184,0.0,0.0
16.0,4.179776183215613,0.0,0.0
16.0,4.522329297310078,0.0,0.0
16.0,4.827355616628629,0.0,0.0
16.0,5.0931353659859,0.0,0.0
18.0,9.63609305749859,0.0,0.0
20.0,11.069919921146518,0.0,0.19863716307073115
20.0,10.371410986036896,0.0,0.9553119898533522
20.0,9.904402847539945,0.0,1.1697522496571922
20.0,9.543553880056287,0.0,1.205263107798051
20.0,9.23304625383537,0.0,1.2811378436937497
20.0,8.947259549063286,0.0,1.5235079169254129
20.0,8.44772831940519,0.0,2.680741577306176
20.0,8.57894062321558,0.0,1.4126564139509472
20.0,8.775798827298495,0.0,0.5387540326332079
20.0,8.924521131292382,0.0,0.0
20.0,8.947297101640425,0.0,0.0
20.0,8.97354601970894,0.0,0.0
20.0,9.007934877433986,0.0,0.0
20.0,9.038485072755703,0.0,0.0
20.0,9.050644218944297,0.0,0.0
20.0,9.02965288092286,0.0,0.0
18.0,4.655825788194755,0.0,0.0
16.0,3.262495426682645,0.0,0.0
16.0,3.711397485306297,0.0,0.0
16.0,4.018695405438533,0.0,0.0
16.0,4.248921194984686,0.0,0.0
16.0,4.428170118533215,0.0,0.0
16.0,4.582917750434499,0.0,0.0
18.0,9.080736589775608,0.0,0.0
20.0,10.558452313942164,0.0,0.1324247818768958
20.0,10.11559437589508,0.0,0.4193451718440075
20.0,9.764984570136455,0.0,0.6290177382767862
20.0,9.451987539740681,0.0,0.7724779624941794
20.0,9.197340537862223,0.0,0.8166194979854698
20.0,9.012446892759334,0.0,0.7835133073885521
20.0,8.924951903412794,0.0,0.6510885450008812
20.0,8.905145187488564,0.0,0.44141597856810255
