Tzone_luft,Q_heiz,Q_kuehl,Q_soltr
°C,kWh,kWh,kWh
20.0,2.6073625452546305,0.0,0.21803031059026381
20.0,2.5663193218664833,0.0,0.14016232782298857
20.0,2.582673549612737,0.0,0.04282738366231691
20.0,2.6312629546249893,0.0,0.0
20.0,2.666366795527437,0.0,0.0
20.0,2.695539355976127,0.0,0.0
20.0,2.7087121279379223,0.0,0.0
20.0,2.7171387868647674,0.0,0.0
20.0,2.739291031521077,0.0,0.0
20.0,2.7716047798607906,0.0,0.0
18.700824821069702,0.0,0.0,0.0
17.796984734301965,0.0,0.0,0.0
17.92559671931628,0.0,0.0,0.0
17.691354129971153,0.0,0.0,0.0
17.645080604491163,0.0,0.0,0.0
17.543704567723054,0.0,0.0,0.0
17.480262913898827,0.0,0.0,0.0
18.7197216267798,2.831170600500417,0.0,0.0
20.0,3.757247203382956,0.0,0.03884164631116172
20.0,3.45992083156985,0.0,0.13982990751306568
20.0,3.2256231495849677,0.0,0.21362904099202054
20.0,3.025143446340185,0.0,0.264123178452657
20.0,2.874776279801218,0.0,0.27965981502613135
20.0,2.8220284030866845,0.0,0.264123178452657
20.0,2.840289734546855,0.0,0.21751320013538916
20.0,2.8863062860817363,0.0,0.14371408037580322
20.0,2.923194837825326,0.0,0.04660997145758338
20.0,2.9118335461340434,0.0,0.0
20.0,2.881685275932444,0.0,0.0
20.0,2.908395391072287,0.0,0.0
20.0,2.9990894268273323,0.0,0.0
20.0,3.1020025783941105,0.0,0.0
20.0,3.1972643280340223,0.0,0.0
